LON,LAT,EDO,CLAVE,ESTACION,ago-22
-99.143056,19.331944,DF,PXTDF,"Planta de bombeo Xotepingo, Cd. de Méx.",58.67
-99.194167,19.296111,DF,RBTDF,"Rebombeo Bosque de Tlalpan, Cd. de Méx.",157.47
-99.17,19.4,DF,RCMDF,"Radiocomunicación, Cd. de Méx.",134.35
-99.279444,19.326389,DF,SANBARTOLO,"San Bartolo, Cd. de Méx. UNAM*",235.61
-99,19.166667,DF,SANDF,"Santa Ana, Cd. de Méx.",100.83
-99.275,19.328611,DF,SBADF,"San Bartolo Ameyalco, Cd. de Méx.",4.83
-99.028889,19.338333,DF,SCMDF,"Rebombeo La Quebradora Santa Cruz Meyehualco, Cd. de Méx.",100.05
-99.122222,19.572222,DF,SGDDF,"Sierra Guadalupe, Cd. de Méx.",130.54
-99.066667,19.466667,DF,SJADF,"San Juan de Aragón, Cd. de Méx.",83.9
-99.17,19.262778,DF,SPEDROMARTIR,"San Pedro Mártir, Cd. de Méx. SEGIAGUA",171.43
-99.009722,19.281389,DF,SPPDF,"San Pedro Tláhuac, Cd. de Méx.",103.39
-99.186389,19.455556,DF,TACUBA,"Tacuba, Cd. de Méx. UNAM*",89.67
-99.141389,19.344444,DF,TAXQUENA,"Taxqueña, Cd. de Méx. UNAM*",139.102
-99.1425,19.556111,DF,TCMDF,"Tanque Chalmita, Cd. de Méx.",126.48
-99.272222,19.373056,DF,TECDF,"Tanque el Cartero, Cd. de Méx.",172.44
-99.220833,19.337778,DF,TELDF,"Tanque el Lienzo, Cd. de Méx.",233.91
-99.099722,19.385,DF,TEZDF,"Tezontle, Cd. de Méx. SMN*",92.92
-99.079444,19.282778,DF,TLAHUAC,"San Pedro Tláhuac, Cd. de Méx. SEGIAGUA",103.14
-99.211667,19.399167,DF,TNGDF,"Triángulo, Cd. de Méx.",53.84
-99.135833,19.199444,DF,TPJDF,"Topilejo, Cd. de Méx.",167.12
-99.084722,19.440833,DF,TPNDF,"Tanque Peñón, Cd. de Méx.",101.33
-99.2125,19.361944,DF,TRGDF,"Tarango, Cd. de Méx.",144.26
-99.248611,19.316667,DF,TSFDF,"Tanque San Francisco, Cd. de Méx.",225.81
-99.228611,19.436389,DF,TSJDF,"Tanque San Joaquín, Cd. de Méx.",72.13
-99.264444,19.359722,DF,TSLDF,"Santa Fe Santa Lucía, Cd. de Méx.",172.71
-98.970833,19.210278,DF,TTLDF,"Tetelco, Cd. de Méx.",44.19
-99.189444,19.503333,DF,UAMAZC,"Universidad Autónoma Metropolitana Azcapotzalco, Cd. de Méx. UNAM*",100.55
-99.181111,19.3475,DF,UNIVERSIDADDF,"Universidad, Cd. de Méx. SEGIAGUA",180.6
-99.106667,19.250278,DF,XOCHIMILCO,"Xochimilco, Cd. de Méx. UNAM*",115.12
-104.7,24,DGO,CAGDR,"Campo Agrícola, Dgo.",102.21
-104.810278,24.540278,DGO,CBRDR,"Caboraca, Dgo.",219.05
-104.768611,24.978611,DGO,CDCDR,"Coneto de Comonfort, Dgo.",0
-104.121111,24.4375,DGO,CGVDR,"Ciudad Guadalupe Victoria, Dgo.",99.05
-103.521667,25.533333,DGO,CLRDR,"Ciudad Lerdo, Dgo.",41.56
-103.698889,24.871944,DGO,CNCDR,"Cuencamé, Dgo.",106.05
-104.782778,24.518333,DGO,CNTDR,"Canatlán, Dgo.",297.5
-104.480833,24.945,DGO,CTODR,"El Cuarto, Dgo.",128.22
-104.599722,24.094722,DGO,DURANGOob,"Observatorio de Durango, Dgo. SMN*",90
-103.960833,24.001667,DGO,FVLDR,"Francisco Villa, Dgo.",129.55
-103.773611,25.265278,DGO,FZRDR,"Francisco Zarco, Dgo.",154.14
-105.25,25.5,DGO,GESDR,"General Escobedo, Dgo.",107.02
-105.952222,25.934444,DGO,GNCDR,"Guanaceví, Dgo.",192.5
-104.9225,24.803889,DGO,GUADR,"Guatimapé, Dgo.",206.02
-104.753056,23.961111,DGO,GVCDR,"Presidente Guadalupe Victoria, Dgo.",131.52
-103.983333,26.549722,DGO,LAFLOR,"La Flor de Jimulco, Dgo. SMN*",115.39
-105.015833,25.594167,DGO,LCRDR,"Lázaro Cárdenas, Dgo.",87.33
-106.7,25.35,DGO,LHRDR,"La Huerta, Dgo.",195.8
-105.466111,24.185833,DGO,LVEDR,"Las Vegas, Dgo. SMN*",258.18
-103.7475,26.686389,DGO,MAPIMI,"Mapimí, Dgo. SMN*",94.36
-103.85,25.816667,DGO,MPMDR,"Mapimí, Dgo.",66.01
-105.0475,23.899167,DGO,NAVDR,"Navíos Viejos, Dgo.",320.9
-104.6,24.1,DGO,OBSDR,"Observatorio de Durango, Dgo.",156.21
-104.656667,24.203889,DGO,PAGDR,"Peña del Aguila, Dgo.",289.8
-104.333056,24.538333,DGO,PDCDR,"Pánuco de Coronado, Dgo.",204.5
-104.558333,25.181944,DGO,RDODR,"Rodeo, Dgo.",14
-104.9,25.75,DGO,RPADR,"Radar Palmito, Dgo.",211.52
-105.443056,25.225,DGO,SACDR,"Salomé Acosta, Dgo.",115.34
-104.675833,23.874444,DGO,SBYDR,"Santiago Bayacora, Dgo.",261.13
-103.353056,24.469167,DGO,SCLDR,"Santa Clara, Dgo.",112
-104.054444,23.623056,DGO,SELDR,"Santa Elena, Dgo.",271.03
-105.560833,26.436667,DGO,SGBDR,"San Gabriel, Dgo.",231
-102.778056,24.630556,DGO,SJGDR,"San Juan de Guadalupe, Dgo.",27.9
-104.276944,25.085,DGO,SLCDR,"San Luis del Cordero, Dgo.",148.06
-105.353333,23.691111,DGO,SLTDR,"El Salto, Dgo.",444.5
-105.366667,25.953333,DGO,SMODR,"Santa María del Oro, Dgo.",151.42
-104.2925,25.564167,DGO,SPGDR,"San Pedro del Gallo, Dgo.",204.12
-105.422222,25.0375,DGO,SPPDR,"Santiago Papasquiaro, Dgo.",131.98
-105.566667,26.084444,DGO,SRDDR,"Sardinas, Dgo.",112.06
-103.917778,23.623889,DGO,SUCDR,"Súchil, Dgo.",311
-106.538056,24.702222,DGO,TDRDR,"El Tule del Real, Dgo.",214.04
-102.785,24.563056,DGO,TGRDR,"El Tigre, Dgo.",35
-103.441667,26.1125,DGO,THODR,"Tlahualilo, Dgo.",92.04
-105.725,25.341111,DGO,TLHDR,"Observatorio de Tepehuanes, Dgo.",144
-106.975,24.933333,DGO,TMZDR,"Tamazula, Dgo.",256.03
-103.979722,23.737778,DGO,VGCDR,"Vicente Guerrero, Dgo.",267.52
-104.928889,26.2425,DGO,VHGDR,"Villa Hidalgo, Dgo.",214.01
-105.506111,26.447778,DGO,VOCDR,"Villa Ocampo, Dgo.",247
-99.906667,16.849722,GRO,ACAGR,"Acapulco, Gro.",103.5
-99.909444,16.821944,GRO,ACAPULCOmar,"Acapulco, Gro. SEMAR*",129.452
-99.516944,17.576389,GRO,AERGR,"Observatorio de Chilpancingo Aeropuerto, Gro.",91
-100.5175,18.075833,GRO,AFIGR,"Andrés Figueroa, Gro.",337.5
-99.631111,17.178611,GRO,AGUASALADACFE,"Agua Salada, Gro. CFE*",20.3
-98.975278,17.719722,GRO,AHUGR,"Ahuacuotzingo, Gro.",144.7
-100.668611,18.357778,GRO,ALTAMIRANOCFE,"Ciudad Altamirano, Gro. CFE*",165.9
-99.104722,18.106944,GRO,ATENANGOCFE,"Atenango del Río, Gro. CFE*",132.3
-100.433333,17.210278,GRO,ATYGR,"Atoyac, Gro.",140.9
-99.400833,18.459444,GRO,BVSGR,"Buenavista, Gro.",262.1
-100.664444,18.358611,GRO,CALGR,"Ciudad Altamirano, Gro.",345.6
-99.701111,17.672222,GRO,CCHGR,"Chichihualco, Gro.",154
-100.089444,17.008889,GRO,CDBGR,"Coyuca de Benítez, Gro.",142.5
-99.5,17.545278,GRO,CHIGR,"Chilpancingo, Gro.",159.9
-99.175833,17.608611,GRO,CHLGR,"Chilapa, Gro.",165.1
-98.411944,16.47,GRO,CNLGR,"Cuajinicuilapa, Gro.",209.1
-101.054444,17.376944,GRO,CYQGR,"Coyuquilla, Gro.",131.5
-99.995556,17.947778,GRO,ECAGR,"Ing. Carlos Ramírez Ulloa, Gro.",338.2
-99.589722,17.157778,GRO,ELPUENTECFE,"El Puente, Gro. CFE*",326.2
-99.332778,18.3025,GRO,HTZGR,"Huitzuco, Gro.",279.6
-99.55,18.349722,GRO,IGLGR,"Iguala, Gro.",251.09
-99.524167,18.360278,GRO,IGUALA,"Iguala, Gro. SMN*",197.38
-98.513333,17.6225,GRO,IXTGR,"Ixcateopan de Tlapa, Gro.",157.5
-99.783333,16.966667,GRO,K21GR,"km 21, Gro.",21
-101.003056,18.418611,GRO,LCLGR,"La Calera, Gro.",43
-99.235,16.76,GRO,LDGGR,"Las Vigas, Gro.",130
-99.369167,17.471389,GRO,MCHGR,"Mochitlán, Gro.",227.9
-99.799722,16.8,GRO,ODAGR,"Observatorio de Acapulco, Gro.",191.3
-99.5,17.6,GRO,ODZGR,"Observatorio de Zumpango, Gro.",130.41
-98.729722,17.777778,GRO,OLNGR,"Olinalá, Gro.",299.5
-98.888333,18.020833,GRO,PAPALUTLACFE,"Papalutla, Gro. CFE*",162.2
-99.45,17.483333,GRO,PETGR,"Petaquillas, Gro.",194
-99.591667,17.938889,GRO,PUENTEMEZCALCFE,"Puente Mezcala, Gro. CFE*",178.6
-98.500556,16.655833,GRO,QTZGR,"Quetzala, Gro.",242.9
-99.166111,16.823611,GRO,RMEGR,"Revolución Mexicana, Gro.",58
-101.750278,18.273611,GRO,SANANTONIOCFE,"San Antonio, Gro. CFE*",71.2
-100.478611,18.171944,GRO,SCRISTOBALCFE,"San Cristóbal, Gro. CFE*",379.3
-100.472778,17.139444,GRO,SJEGR,"San Jerónimo, Gro.",65.1
-99.482778,16.796389,GRO,SNMGR,"San Marcos, Gro.",222
-99.605278,18.554444,GRO,TAXGR,"Taxco, Gro.",128.62
-99.526389,17.1675,GRO,TCOGR,"Tierra Colorada, Gro.",42.2
-99.976389,17.789722,GRO,TLAGR,"Tlacotepec, Gro.",388.1
-98.6,17.5,GRO,TLPGR,"Tlapa, Gro.",103.5
-99.399444,17.568056,GRO,TXTGR,"Tixtla, Gro.",191.5
-100.265833,18.382778,GRO,VGRGR,"Vicente Guerrero, Gro.",261.5
-99.466111,18.295833,GRO,VTRGR,"Valerio Trujano, Gro.",206
-98.488333,17.903889,GRO,XXHGR,"Xochihuehuetlán, Gro.",158.5
-99.933333,17.603333,GRO,YXTGR,"Yextla, Gro.",190.5
-101.548889,17.645278,GRO,ZHTGR,"Zihuatanejo, Gro.",167.8
-101.554167,17.645,GRO,ZIHUATANEJO,"Zihuatanejo, Gro. SMN*",139.79
-101.536667,20.446944,GTO,ABSGJ,"Abasolo, Gto.",173.52
-100.712222,20.0325,GTO,ACNGJ,"Acámbaro, Gto.",173.03
-100.683333,20.533333,GTO,AEGGJ,"Apaseo el Grande, Gto.",127.73
-100.5825,20.553889,GTO,AMCGJ,"Ameche, Gto.",52.24
-100.620833,20.454167,GTO,APSGJ,"Apaseo el Alto, Gto.",166.53
-101.625556,20.499167,GTO,ATBGJ,"Agua Tibia, Gto.",198
-101.631667,21.2925,GTO,BARBOSA,"Barbosa, Gto. Protección Civil*",119.66
-101.838333,21.048611,GTO,BRRGJ,"El Barrial, Gto.",120.79
-100.816667,20.536389,GTO,CLYGJ,"Celaya, Gto.",209.13
-101.474722,21.068056,GTO,COMGJ,"Comanjilla, Gto.",147
-100.363333,20.198333,GTO,CORGJ,"Coroneo, Gto.",168.4
-101.666667,20.616667,GTO,CRMGJ,"Cuerámaro, Gto.",167.11
-100.962778,20.487778,GTO,CRTGJ,"Cortázar, Gto.",172.3
-100.9,20.95,GTO,CSRGJ,"Cinco Señores, Gto.",43.76
-101.6675,21.195278,GTO,CSTGJ,"Los Castillos, Gto.",237.34
-100.933333,21.15,GTO,DHGGJ,"Dolores Hidalgo, Gto.",44.01
-101.835278,21.05,GTO,EBAGJ,"El Barrial, Gto.",114.64
-100.9,20.279722,GTO,ECBGJ,"El Cubo, Gto.",201.06
-101.244444,20.872222,GTO,ECHGJ,"El Chapín, Gto.",204.13
-101.37,20.715833,GTO,ECNGJ,"El Conejo, Gto.",194.82
-101.678889,21.173611,GTO,EPLGJ,"El Palote, Gto.",240.31
-101.7425,20.439167,GTO,GLNGJ,"La Golondrina, Gto.",188.5
-101.266111,21.014722,GTO,GTOGJ,"Observatorio de Guanajuato, Gto.",332.02
-100.825833,20.848056,GTO,IALGJ,"Ignacio Allende, Gto.",194.04
-101.35,20.683333,GTO,IRPGJ,"Irapuato, Gto.",204.02
-101.844167,20.675278,GTO,LADGJ,"Las Adjuntas, Gto.",316.7
-101.073056,20.286944,GTO,LDYGJ,"Laguna de Yuriria, Gto.",180.56
-101.693333,21.136389,GTO,LENGJ,"León, Gto.",270.01
-101.594444,20.842778,GTO,LGVGJ,"Presa la Gavia, Gto.",298
-101.358889,20.276111,GTO,LJIGJ,"Las Jícamas, Gto.",205.1
-101.107778,21.324167,GTO,LQMGJ,"La Quemada, Gto.",192.2
-101.931111,20.507222,GTO,MABGJ,"Mariano Abasolo, Gto.",294
-100.501944,21.223611,GTO,MINERALPOZOS,"Mineral de Pozos, Gto. Protección Civil*",45.47
-101.48,21.65,GTO,OCMGJ,"Ocampo, Gto.",95
-101.111389,20.5225,GTO,PERGJ,"Pericos, Gto.",262.31
-100.878333,21.105,GTO,PNLGJ,"Peñuelitas, Gto.",45.5
-100.496111,21.22,GTO,POZGJ,"Pozos, Gto.",87.55
-101.287778,20.867222,GTO,PRSGJ,"La Purísima, Gto.",242.66
-101.216667,21.483333,GTO,SFEGJ,"San Felipe, Gto.",178
-101.016667,20.4,GTO,SJLGJ,"Santa Julia, Gto.",270
-101.199444,20.565833,GTO,SLMGJ,"Salamanca, Gto.",314.86
-100.669722,20.055278,GTO,SLSGJ,"Solís, Gto.",178.04
-100.885833,20.216667,GTO,SLVGJ,"Salvatierra, Gto.",136.05
-100.751944,20.8975,GTO,SMAGJ,"San Miguel de Allende, Gto.",160.31
-100.745833,20.577778,GTO,SMOGJ,"San Miguel Octopan, Gto.",205.3
-101.066944,20.298333,GTO,SRTGJ,"Santa Rita, Gto.",329.84
-101.3,20.6,GTO,TEMGJ,"Temascatío, Gto.",263.04
-101.178889,20.382778,GTO,VDSGJ,"Valle de Santiago, Gto.",332
-100.0925,21.298889,GTO,XICGJ,"Xichú, Gto.",50.92
-98.941667,20.268056,HGO,ACTHD,"Actopan, Hgo.",32.2
-98.348056,21.019444,HGO,ATCHD,"Atlapexco, Hgo.",28.5
-99.36,20.163889,HGO,ENDHD,"Endhó, Hgo.",43.54
-98.076111,20.46,HGO,HHTHD,"Huehuetla, Hgo.",292.6
-98.416667,21.15,HGO,HJTHD,"Huejutla, Hgo.",77.91
-99.220833,20.481944,HGO,IXMHD,"Ixmiquilpan, Hgo.",18.7
-98.128333,20.135556,HGO,LLAHD,"La Laguna, Hgo.",44.9
-98.757222,20.591667,HGO,LMTHD,"Metztitlán, Hgo.",12
-99.218611,20.2375,HGO,MXQHD,"Mixquiahuala, Hgo.",37.02
-98.6,21.166667,HGO,ORZHD,"San Felipe Orizatlán, Hgo.",54.2
-98.7475,20.123333,HGO,PCOHD,"Observatorio de Pachuca, Hgo.",55.4
-98.334722,20.0575,HGO,PERHD,"La Esperanza, Hgo.",57.02
-99.329444,20.359722,HGO,PRGHD,"Javier Rojo Gómez, Hgo.",21.54
-99.310833,19.963056,HGO,PRQHD,"Requena, Hgo.",12.07
-99.375833,20.435556,HGO,PVAHD,"Vicente Aguirre, Hgo.",4.05
-98.369444,20.083333,HGO,TLGHD,"Observatorio de Tulancingo, Hgo.",21.62
-98.658611,20.991667,HGO,TLNHD,"Tlanchinol, Hgo.",61.73
-99.348333,20.056944,HGO,TLRHD,"Tula Las Rosas, Hgo.",28.11
-98.647222,20.652778,HGO,ZXTHD,"Zacualtipán, Hgo.",53.5
-103.133333,20.316667,JAL,ACHAPALAGDL,"Acueducto Chapala Guadalajara, Jal. SGT*",188.8
-103.228611,22.325833,JAL,ACHZC,"Achimec, Jal.",261.36
-102.436944,21.599444,JAL,AJJJL,"Ajojucar, Jal.",199.01
-103.091944,20.397222,JAL,ATQJL,"Atequiza, Jal.",167.65
-103.446389,20.746667,JAL,BAZJL,"Base Aérea Zapopan, Jal.",306.71
-104.063611,19.914444,JAL,BBAJL,"Basilio Vadillo, Jal.",134.53
-103.724444,22.406111,JAL,BCSJL,"Bocas, Jal.",124.31
-103.782778,21.831667,JAL,BLNJL,"Bolaños, Jal.",46.6
-103.464722,19.730556,JAL,CDGUZMANob,"Observatorio de Ciudad Guzmán, Jal. SMN*",113
-103.465278,19.697778,JAL,CGZJL,"Observatorio de Ciudad Guzmán, Jal.",163.35
-103.201944,20.290556,JAL,CHAJL,"Chapala 1, Jal. SMN*",221.68
-104.555278,19.627778,JAL,CHFJL,"El Chiflón, Jal.",498.02
-102.774167,19.287778,JAL,CHLMC,"Constitución de Apatzingán, Jal.",146.6
-104.561944,19.2375,JAL,CIHJL,"Cihuatlán, Jal.",267.13
-103.361944,22.058889,JAL,CLLJL,"Casa Llanta, Jal.",214.4
-105.129722,19.9975,JAL,CPEJL,"Cajón de Peña, Jal.",432.55
-104.780833,20.479722,JAL,CRNJL,"Corrinchis, Jal.",414.93
-101.7375,21.497778,JAL,CRTJL,"El Cuarenta, Jal.",169.43
-105.218333,20.593333,JAL,CULJL,"Cuale, Jal.",323.95
-103.45,21.066667,JAL,CXTJL,"Cuixtla, Jal.",248.82
-102.976111,20.681389,JAL,EGCJL,"Ing. Elías González Chávez, Jal.",252.51
-104.285278,19.845833,JAL,ELCJL,"El Corcovado, Jal.",102.03
-103.335,20.723333,JAL,EXPJL,"La Experiencia, Jal.",373.4
-103.3925,20.706667,JAL,GUADALAJARAob,"Observatorio de Guadalajara , Jal. SMN*",347.1
-103.354444,20.680556,JAL,GUAJL,"Guadalajara Centro, Jal.",271.12
-103.392778,20.706667,JAL,GUCJL,"Observatorio de Guadalajara, Jal.",426.9
-105.184444,19.653889,JAL,HIGJL,"Higuera Blanca 2, Jal.",94.02
-103.651111,20.466944,JAL,HRTJL,"Hurtado, Jal.",191.51
-102.25,20.483333,JAL,HUAJL,"Huascato, Jal.",246.56
-102.705833,20.293889,JAL,JMYJL,"Jamay, Jal.",174.91
-102.558333,20.275556,JAL,LABARCA,"La Barca, Jal. SGT*",206
-103.201667,20.290556,JAL,LDCJL,"Lago de Chapala, Jal.",190.91
-101.919722,21.359722,JAL,LDMJL,"Lagos de Moreno, Jal.",203.82
-103.033333,20.316667,JAL,MEZCALA,"Mezcala Poncitlán, Jal. SGT*",155.2
-103.590833,19.592222,JAL,NEVADOCOLIMA,"Nevado de Colima, Jal. SMN*",79.18
-101.916667,21.366667,JAL,OLMJL,"Observatorio de Lagos de Moreno, Jal.",135.6
-103.322778,20.286667,JAL,PBRJL,"Piedra Barrenada, Jal.",230.22
-103.361667,20.584167,JAL,PITJL,"Protección a Infraestructura y Atención a Emergencias Toluquilla, Jal.",200
-104.105833,21.196944,JAL,PLYJL,"Ing. Alfredo Elías Ayub, Jal.",2.4
-102.231944,20.491111,JAL,POLJL,"Ing. Guillermo Lugo Sanabria, Jal.",247.17
-104.05,20.55,JAL,RAMJL,"Río Ameca, Jal.",142.01
-105.133611,19.998611,JAL,RIOTOMATLAN,"Río Tomatlán, Jal. SMN*",349.9
-101.85,21.35,JAL,SAUJL,"La Sauceda, Jal.",191.01
-102.5,21.3,JAL,SGRJL,"San Gaspar de los Reyes, Jal.",275.5
-103.9175,19.463611,JAL,SMANANTLANI,"Sierra Manatlán 1, Jal. SMN*",106.36
-103.705556,20.908889,JAL,SRSJL,"Manuel M. Diéguez, Jal.",185.31
-102.583333,21.45,JAL,TCAJL,"Teocaltiche, Jal.",252.64
-104.320278,20.036111,JAL,TCTJL,"Tacotán, Jal.",126.5
-103.198611,22.171944,JAL,TENJL,"Tenasco, Jal.",187.67
-103.316667,20.583333,JAL,TLAJL,"Tlaquepaque, Jal.",234.31
-104.370278,19.976111,JAL,TMLJL,"Ramón Corona Madrigal General, Jal.",88.43
-103.396667,18.967222,JAL,TRJCM,"Solidaridad, Jal.",194.53
-103.183333,20.15,JAL,TUXCUECA,"Tuxcueca, Jal. SGT*",0
-103.845833,20.596389,JAL,VEGJL,"Ing. Santiago Camarena, Jal.",228.8
-103.05,22.05,JAL,ZPTJL,"El Zapote, Jal.",228
-102.729444,20.395278,JAL,ZULJL,"Zula río, Jal.",185.28
-99.377222,19.377222,MEX,2RSMX,"Dos Ríos, Méx.",225
-98.9125,19.543889,MEX,ATEMX,"Atenco, Méx.",113.84
-99.866667,19.783333,MEX,ATPMX,"Atlacomulco Prepa., Méx.",194.8
-99.184722,19.580833,MEX,BARRIENTOS,"Planta de bombeo Barrientos, Méx. SEGIAGUA",175.5
-100.436389,18.781111,MEX,BEJMX,"Bejucos, Méx.",164.7
-99.283333,19.436389,MEX,BOSQUEREAL,"Bosque Real, Méx. UNAM*",101.33
-99.7,19.333333,MEX,CALMX,"Calixtlahuaca, Méx.",139.08
-99.298611,19.406667,MEX,CDBMX,"Caída del Borracho, Méx.",174.76
-99.511667,19.205,MEX,CGCMX,"Gerencia Conagua CODAGEM, Méx.",120.24
-99.4675,18.795833,MEX,CHDMX,"Colonia Hidalgo, Méx.",273.8
-99.041667,19.593889,MEX,CHICONAUTLAI,"Chiconautla 1, Méx. SEGIAGUA",114.28
-99.108333,19.515556,MEX,CHICONAUTLAII,"Chiconautla 2, Méx. SEGIAGUA",99.55
-100.152778,19.350556,MEX,CHIMX,"Chilesdo, Méx.",191.9
-98.884722,19.483333,MEX,CHPMX,"Chapingo, Méx.",140.4
-99.239444,19.534167,MEX,CLYMX,"Calacoaya, Méx.",118.2
-99.301667,19.695,MEX,CNPMX,"La Concepción, Méx.",117.1
-99.714167,19.291111,MEX,COBMX,"Observatorio de Toluca, Méx.",215.92
-100.225,19.178889,MEX,COLMX,"Colorines, Méx.",187.81
-99.559722,19.884722,MEX,DNXMX,"Danxho, Méx.",74
-99.238333,19.453611,MEX,EMOMX,"El Molinito Río Hondo, Méx.",94.9
-99.252222,19.635556,MEX,GDLMX,"Sierra de Guadalupe, Méx.",85.9
-98.917222,19.578889,MEX,GRDMX,"La Grande, Méx.",137.34
-99.250833,19.415833,MEX,HERRADURA,"Herradura, Méx. UNAM*",124.58
-99.696944,20.046389,MEX,HPNMX,"Huapango, Méx.",133.53
-99.769444,19.5675,MEX,IXCMX,"Ixtlahuaca, Méx.",91.32
-99.05,19.633333,MEX,K27MX,"km 27+250, Méx.",135.31
-100.075833,19.389444,MEX,LBEMX,"Los Berros, Méx.",216.92
-99.220833,19.4775,MEX,MBLMX,"Molino Blanco, Méx.",76.01
-99.243333,19.473889,MEX,NAUCALPAN,"Naucalpan, Méx. UNAM*",144.59
-99.683333,19.116667,MEX,NEVMX,"Nevado de Toluca, Méx. SMN*",122.88
-99.420833,18.990833,MEX,OCUMX,"Ocuilán de Arteaga, Méx.",143.58
-99.184722,19.580833,MEX,PBTMX,"Planta de bombeo Barrientos, Méx.",175.5
-99.017222,19.656667,MEX,PCCMX,"Planta Chiconautla 2, Méx.",99.55
-99.181944,19.743056,MEX,PCGMX,"Puente Colgante, Méx.",126.54
-99.010278,19.636944,MEX,PCTMX,"Planta Chiconautla 1, Méx.",110.21
-99.728333,18.928333,MEX,PDZMX,"Porfirio Díaz, Méx.",157.51
-99.790278,19.829167,MEX,PFBMX,"Francisco José Trinidad Fabela, Méx.",138
-99.775,19.461667,MEX,PIRMX,"Ignacio Ramírez, Méx.",99.4
-99.248889,19.429444,MEX,PLMMX,"Palmas, Méx.",134.88
-99.260833,19.526944,MEX,PMDMX,"Madín, Méx.",118.2
-99.739722,20.124167,MEX,PMNMX,"El Molino, Méx.",69.02
-99.864444,20.038611,MEX,PNDMX,"Ñadó, Méx.",206
-99.283333,19.453611,MEX,PTLMX,"Presa Totolica, Méx.",160.5
-98.910556,19.531944,MEX,SADMX,"San Andrés, Méx.",134.31
-100.304167,19.170278,MEX,SANTOTOMASCFE,"Santo Tomás, Méx. CFE*",12
-99.704722,19.465833,MEX,SBBMX,"José Antonio Alzate, Méx.",216
-99.764722,19.238333,MEX,SJHMX,"San Juan de las Huertas, Méx.",380.8
-98.870833,19.190278,MEX,SLAMX,"San Luis Ameca, Méx.",66.01
-99.741667,19.591667,MEX,SLBMX,"San Bartolo del Llano, Méx.",153
-99.8,19.633333,MEX,SMLMX,"Santa María del Llano, Méx.",276.01
-99.285,19.574444,MEX,SNJMX,"San Juan, Méx.",137
-98.895833,19.258333,MEX,SNLMX,"Chalco San Lucas, Méx.",136.9
-98.960556,19.320833,MEX,SSCDF,"La Caldera Subestación eléctrica Santa Lucía, Méx.",0
-99.799167,19.343056,MEX,TBRMX,"Tres Barrancas, Méx.",150.35
-99.935833,18.931389,MEX,TESMX,"Texcaltitlán, Méx.",188.81
-99.905278,19.856944,MEX,TJCMX,"El Tejocote, Méx.",138.92
-100.053056,19.058056,MEX,TMSMX,"Temascaltepec, Méx.",242.4
-99.714167,19.291111,MEX,TOLUCAob,"Observatorio de Toluca, Méx. SMN*",160.14
-99.245556,19.465556,MEX,TOTMX,"Totolica, Méx.",157.9
-99.961389,19.660833,MEX,TPTMX,"San Andrés Tepetitlán, Méx.",137.91
-99.6125,19.428056,MEX,TROMX,"Trojes, Méx.",220.3
-99.243611,19.466389,MEX,TTLMX,"Totolica hidrométrica, Méx.",83.4
-99.123889,19.904722,MEX,TTQMX,"Tajo de Tequixquiac, Méx.",134.54
-99.385278,19.834722,MEX,TXMHD,"Taxhimay, Méx.",90.07
-100.18,19.2075,MEX,VBRMX,"Valle de Bravo, Méx.",152.21
-99.211667,19.510278,MEX,VDCDF,"Vaso de Cristo, Méx.",92.22
-99.334167,19.382222,MEX,VNDMX,"El Venado, Méx.",40.13
-100.055556,19.461667,MEX,VVCMX,"Villa Victoria, Méx.",184.32
-100.608889,19.579722,MICH,AGOMC,"Agostitlán, Mich.",80.51
-101.661111,19.926111,MICH,AMEMC,"Aristeo Mercado, Mich.",165.8
-102.371111,19.083056,MICH,APTMC,"Apatzingán, Mich.",140
-102.419167,20.183889,MICH,BIBMC,"Barraje de Ibarra, Mich.",197
-100.891111,18.463333,MICH,CAIMANERACFE,"Caimanera, Mich. CFE*",145.9
-101.461389,20.324167,MICH,CBLMC,"Casa Blanca, Mich.",295.68
-102.265278,19.973611,MICH,CHAMC,"Chaparaco, Mich.",96.51
-100.55,19.7,MICH,CHIMC,"Ciudad Hidalgo, Mich.",198.7
-100.9,18.5,MICH,CMNMC,"Caimanera, Mich.",150.8
-101.259167,19.629722,MICH,COIMC,"Cointzio, Mich.",173.42
-101.861667,20.207222,MICH,CORMC,"Corrales, Mich.",114.42
-100.421111,19.387778,MICH,DBOMC,"El Bosque, Mich.",249.33
-100.45,19.966667,MICH,EGIMC,"El Gigante, Mich.",171.63
-102.541389,19.979167,MICH,GUAMC,"Guaracha, Mich.",144
-101.883333,18.266667,MICH,INFMC,"Infiernillo, Mich.",82.94
-102.6,19.958333,MICH,JARMC,"Jaripo, Mich.",135.61
-102.865556,19.210833,MICH,LOLMC,"Los Olivos, Mich.",110
-102.004444,20.354444,MICH,LPDMC,"La Piedad, Mich.",121.74
-102.133333,18.848611,MICH,LPNMC,"Los Panches, Mich.",107.81
-102.2,18.8,MICH,LPSMC,"La Pastoría, Mich.",112.62
-101.2,18.8,MICH,LPZMC,"Los Pinzanes, Mich.",127.9
-101.1,19.7,MICH,MCEMC,"Morelia Centro, Mich.",159.84
-102.205833,18.023056,MICH,MLCMC,"Melchor Ocampo Lázaro Cárdenas, Mich.",194
