LON,LAT,EDO,CLAVE,ESTACION,sep-23
-103.521667,25.533333,DGO,CLRDR,"Ciudad Lerdo, Dgo.",25.91
-103.698889,24.871944,DGO,CNCDR,"Cuencamé, Dgo.",50.5
-104.782778,24.518333,DGO,CNTDR,"Canatlán, Dgo.",93.8
-103.960833,24.001667,DGO,FVLDR,"Francisco Villa, Dgo.",108.02
-103.773611,25.265278,DGO,FZRDR,"Francisco Zarco, Dgo.",0.04
-105.25,25.5,DGO,GESDR,"General Escobedo, Dgo.",25.02
-105.952222,25.934444,DGO,GNCDR,"Guanaceví, Dgo.",29.5
-104.9225,24.803889,DGO,GUADR,"Guatimapé, Dgo.",34.81
-104.753056,23.961111,DGO,GVCDR,"Presidente Guadalupe Victoria, Dgo.",31.71
-103.983333,26.549722,DGO,LAFLOR,"La Flor de Jimulco, Dgo. SMN*",30.2
-104.75,23.516667,DGO,LBYDR,"Las Bayas, Dgo.",49.5
-105.015833,25.594167,DGO,LCRDR,"Lázaro Cárdenas, Dgo.",27.5
-106.7,25.35,DGO,LHRDR,"La Huerta, Dgo.",76
-105.466111,24.185833,DGO,LVEDR,"Las Vegas, Dgo. SMN*",1
-103.7475,26.686389,DGO,MAPIMI,"Mapimí, Dgo. SMN*",1.2
-103.85,25.816667,DGO,MPMDR,"Mapimí, Dgo.",32
-105.0475,23.899167,DGO,NAVDR,"Navíos Viejos, Dgo.",61.8
-104.6,24.1,DGO,OBSDR,"Observatorio de Durango, Dgo.",29.32
-104.656667,24.203889,DGO,PAGDR,"Peña del Aguila, Dgo.",41.82
-104.558333,25.181944,DGO,RDODR,"Rodeo, Dgo.",23.5
-105.443056,25.225,DGO,SACDR,"Salomé Acosta, Dgo.",9.22
-104.675833,23.874444,DGO,SBYDR,"Santiago Bayacora, Dgo.",19.53
-104.054444,23.623056,DGO,SELDR,"Santa Elena, Dgo.",53
-105.560833,26.436667,DGO,SGBDR,"San Gabriel, Dgo.",26.52
-102.778056,24.630556,DGO,SJGDR,"San Juan de Guadalupe, Dgo.",0
-104.276944,25.085,DGO,SLCDR,"San Luis del Cordero, Dgo.",3.5
-104.2925,25.564167,DGO,SPGDR,"San Pedro del Gallo, Dgo.",11.81
-105.422222,25.0375,DGO,SPPDR,"Santiago Papasquiaro, Dgo.",22.46
-105.566667,26.084444,DGO,SRDDR,"Sardinas, Dgo.",20.52
-106.538056,24.702222,DGO,TDRDR,"El Tule del Real, Dgo.",125.54
-102.785,24.563056,DGO,TGRDR,"El Tigre, Dgo.",0
-105.725,25.341111,DGO,TLHDR,"Observatorio de Tepehuanes, Dgo.",14.2
-106.975,24.933333,DGO,TMZDR,"Tamazula, Dgo.",63.75
-103.979722,23.737778,DGO,VGCDR,"Vicente Guerrero, Dgo.",30.02
-104.928889,26.2425,DGO,VHGDR,"Villa Hidalgo, Dgo.",26.5
-105.506111,26.447778,DGO,VOCDR,"Villa Ocampo, Dgo.",26.52
-99.906667,16.849722,GRO,ACAGR,"Acapulco, Gro.",158.3
-99.516944,17.576389,GRO,AERGR,"Observatorio de Chilpancingo Aeropuerto, Gro.",90.2
-100.5175,18.075833,GRO,AFIGR,"Andrés Figueroa, Gro.",121.9
-98.975278,17.719722,GRO,AHUGR,"Ahuacuotzingo, Gro.",108.8
-100.5,18.154167,GRO,AJCGR,"Ajuchitlán, Gro.",210.2
-100.433333,17.210278,GRO,ATYGR,"Atoyac, Gro.",79.6
-99.1,16.949444,GRO,AYUGR,"Ayutla, Gro.",219.1
-99.400833,18.459444,GRO,BVSGR,"Buenavista, Gro.",154
-100.658333,18.350556,GRO,CA2GR,"Ciudad Altamirano, Gro. SMN*",0.1
-100.664444,18.358611,GRO,CALGR,"Ciudad Altamirano, Gro.",152.8
-99.701111,17.672222,GRO,CCHGR,"Chichihualco, Gro.",86
-100.089444,17.008889,GRO,CDBGR,"Coyuca de Benítez, Gro.",147.9
-99.5,17.545278,GRO,CHIGR,"Chilpancingo, Gro.",81.7
-99.175833,17.608611,GRO,CHLGR,"Chilapa, Gro.",105.6
-98.411944,16.47,GRO,CNLGR,"Cuajinicuilapa, Gro.",75.4
-99.661944,18.245278,GRO,COCGR,"Cocula, Gro.",199.1
-98.970833,16.614722,GRO,COPGR,"Copala, Gro.",96.1
-101.054444,17.376944,GRO,CYQGR,"Coyuquilla, Gro.",71.5
-99.995556,17.947778,GRO,ECAGR,"Ing. Carlos Ramírez Ulloa, Gro.",240.5
-99.516667,17.233333,GRO,EOCGR,"El Ocotito, Gro.",175.6
-99.332778,18.3025,GRO,HTZGR,"Huitzuco, Gro.",138
-99.55,18.349722,GRO,IGLGR,"Iguala, Gro.",185.4
-98.513333,17.6225,GRO,IXTGR,"Ixcateopan de Tlapa, Gro.",158
-101.003056,18.418611,GRO,LCLGR,"La Calera, Gro.",42
-100.018056,16.958333,GRO,LDCGR,"Laguna de Coyuca, Gro.",336
-99.235,16.76,GRO,LDGGR,"Las Vigas, Gro.",71.5
-99.369167,17.471389,GRO,MCHGR,"Mochitlán, Gro.",160.7
-99.799722,16.8,GRO,ODAGR,"Observatorio de Acapulco, Gro.",132
-99.5,17.6,GRO,ODZGR,"Observatorio de Zumpango, Gro.",121.1
-98.729722,17.777778,GRO,OLNGR,"Olinalá, Gro.",221
-98.433333,16.683333,GRO,OMEGR,"Ometepec, Gro.",183.2
-98.888333,18.020833,GRO,PAPALUTLACFE,"Papalutla, Gro. CFE*",31.3
-99.45,17.483333,GRO,PETGR,"Petaquillas, Gro.",90.5
-98.500556,16.655833,GRO,QTZGR,"Quetzala, Gro.",115.8
-99.166111,16.823611,GRO,RMEGR,"Revolución Mexicana, Gro.",71.5
-100.478611,18.171944,GRO,SCRISTOBALCFE,"San Cristóbal, Gro. CFE*",278.1
-100.472778,17.139444,GRO,SJEGR,"San Jerónimo, Gro.",138.2
-99.516944,17.920833,GRO,SJTETELCINGOCFE,"San Juan Tetelcingo, Gro. CFE*",96.21
-99.482778,16.796389,GRO,SNMGR,"San Marcos, Gro.",209.3
-99.605278,18.554444,GRO,TAXGR,"Taxco, Gro.",140
-99.526389,17.1675,GRO,TCOGR,"Tierra Colorada, Gro.",26.5
-99.976389,17.789722,GRO,TLAGR,"Tlacotepec, Gro.",120.3
-98.6,17.5,GRO,TLPGR,"Tlapa, Gro.",63.3
-99.399444,17.568056,GRO,TXTGR,"Tixtla, Gro.",119.6
-100.265833,18.382778,GRO,VGRGR,"Vicente Guerrero, Gro.",267
-99.466111,18.295833,GRO,VTRGR,"Valerio Trujano, Gro.",119.7
-98.488333,17.903889,GRO,XXHGR,"Xochihuehuetlán, Gro.",108.5
-99.933333,17.603333,GRO,YXTGR,"Yextla, Gro.",78.5
-101.548889,17.645278,GRO,ZHTGR,"Zihuatanejo, Gro.",80
-101.554167,17.645,GRO,ZIHUATANEJO,"Zihuatanejo, Gro. SMN*",68.4
-101.536667,20.446944,GTO,ABSGJ,"Abasolo, Gto.",41.51
-100.712222,20.0325,GTO,ACNGJ,"Acámbaro, Gto.",120.03
-100.683333,20.533333,GTO,AEGGJ,"Apaseo el Grande, Gto.",28.21
-100.5825,20.553889,GTO,AMCGJ,"Ameche, Gto.",32.43
-101.370833,20.712778,GTO,ANSGJ,"Arandas, Gto.",23
-100.620833,20.454167,GTO,APSGJ,"Apaseo el Alto, Gto.",10.02
-101.625556,20.499167,GTO,ATBGJ,"Agua Tibia, Gto.",36
-101.838333,21.048611,GTO,BRRGJ,"El Barrial, Gto.",21.9
-100.816667,20.536389,GTO,CLYGJ,"Celaya, Gto.",27.22
-101.474722,21.068056,GTO,COMGJ,"Comanjilla, Gto.",33
-100.363333,20.198333,GTO,CORGJ,"Coroneo, Gto.",99.6
-101.630278,20.506667,GTO,CORRALEJO,"Corralejo Hidalgo, Gto. Protección Civil*",40.31
-101.666667,20.616667,GTO,CRMGJ,"Cuerámaro, Gto.",62.01
-100.962778,20.487778,GTO,CRTGJ,"Cortázar, Gto.",18.2
-100.9,20.95,GTO,CSRGJ,"Cinco Señores, Gto.",6.01
-101.6675,21.195278,GTO,CSTGJ,"Los Castillos, Gto.",17.52
-100.933333,21.15,GTO,DHGGJ,"Dolores Hidalgo, Gto.",1.01
-101.835278,21.05,GTO,EBAGJ,"El Barrial, Gto.",21.9
-100.9,20.279722,GTO,ECBGJ,"El Cubo, Gto.",62.53
-101.244444,20.872222,GTO,ECHGJ,"El Chapín, Gto.",20.9
-101.37,20.715833,GTO,ECNGJ,"El Conejo, Gto.",22.5
-101.678889,21.173611,GTO,EPLGJ,"El Palote, Gto.",11.52
-101.996667,20.800556,GTO,FRIAS,"Frías, Gto. Protección Civil*",36.83
-101.7425,20.439167,GTO,GLNGJ,"La Golondrina, Gto.",94.02
-101.266111,21.014722,GTO,GTOGJ,"Observatorio de Guanajuato, Gto.",41.3
-100.825833,20.848056,GTO,IALGJ,"Ignacio Allende, Gto.",17.51
-101.35,20.683333,GTO,IRPGJ,"Irapuato, Gto.",27.41
-100.518333,20.145556,GTO,JCRGJ,"Jerécuaro, Gto.",25.5
-101.844167,20.675278,GTO,LADGJ,"Las Adjuntas, Gto.",27.6
-101.073056,20.286944,GTO,LDYGJ,"Laguna de Yuriria, Gto.",64.02
-101.693333,21.136389,GTO,LENGJ,"León, Gto.",16
-101.594444,20.842778,GTO,LGVGJ,"Presa la Gavia, Gto.",27.5
-101.358889,20.276111,GTO,LJIGJ,"Las Jícamas, Gto.",49
-101.107778,21.324167,GTO,LQMGJ,"La Quemada, Gto.",13.5
-100.501944,21.223611,GTO,MINERALPOZOS,"Mineral de Pozos, Gto. Protección Civil*",20.83
-101.48,21.65,GTO,OCMGJ,"Ocampo, Gto.",3
-101.111389,20.5225,GTO,PERGJ,"Pericos, Gto.",71.51
-100.878333,21.105,GTO,PNLGJ,"Peñuelitas, Gto.",0
-100.496111,21.22,GTO,POZGJ,"Pozos, Gto.",13.8
-101.287778,20.867222,GTO,PRSGJ,"La Purísima, Gto.",79.42
-101.216667,21.483333,GTO,SFEGJ,"San Felipe, Gto.",6.6
-99.831389,21.320833,GTO,SGORDAII,"Sierra Gorda 2, Gto. SMN*",5.8
-101.016667,20.4,GTO,SJLGJ,"Santa Julia, Gto.",33.3
-101.199444,20.565833,GTO,SLMGJ,"Salamanca, Gto.",66.51
-100.669722,20.055278,GTO,SLSGJ,"Solís, Gto.",115.03
-100.885833,20.216667,GTO,SLVGJ,"Salvatierra, Gto.",71.7
-100.751944,20.8975,GTO,SMAGJ,"San Miguel de Allende, Gto.",31.71
-100.745833,20.577778,GTO,SMOGJ,"San Miguel Octopan, Gto.",19.6
-101.066944,20.298333,GTO,SRTGJ,"Santa Rita, Gto.",51.05
-101.3,20.6,GTO,TEMGJ,"Temascatío, Gto.",36
-101.178889,20.382778,GTO,VDSGJ,"Valle de Santiago, Gto.",60.7
-98.941667,20.268056,HGO,ACTHD,"Actopan, Hgo.",0
-98.348056,21.019444,HGO,ATCHD,"Atlapexco, Hgo.",2.5
-98.716111,20.185556,HGO,ELCHICO,"El Chico, Hgo. SMN*",27.8
-99.36,20.163889,HGO,ENDHD,"Endhó, Hgo.",12
-98.076111,20.46,HGO,HHTHD,"Huehuetla, Hgo.",188.4
-98.416667,21.15,HGO,HJTHD,"Huejutla, Hgo.",5.4
-99.220833,20.481944,HGO,IXMHD,"Ixmiquilpan, Hgo.",0
-98.128333,20.135556,HGO,LLAHD,"La Laguna, Hgo.",13.04
-98.757222,20.591667,HGO,LMTHD,"Metztitlán, Hgo.",4.09
-99.218611,20.2375,HGO,MXQHD,"Mixquiahuala, Hgo.",5.5
-98.6,21.166667,HGO,ORZHD,"San Felipe Orizatlán, Hgo.",41
-98.7475,20.123333,HGO,PCOHD,"Observatorio de Pachuca, Hgo.",0.2
-98.334722,20.0575,HGO,PERHD,"La Esperanza, Hgo.",8.67
-99.329444,20.359722,HGO,PRGHD,"Javier Rojo Gómez, Hgo.",2
-99.310833,19.963056,HGO,PRQHD,"Requena, Hgo.",17.01
-99.375833,20.435556,HGO,PVAHD,"Vicente Aguirre, Hgo.",0
-98.369444,20.083333,HGO,TLGHD,"Observatorio de Tulancingo, Hgo.",3.22
-98.658611,20.991667,HGO,TLNHD,"Tlanchinol, Hgo.",173.2
-99.348333,20.056944,HGO,TLRHD,"Tula Las Rosas, Hgo.",4.31
-99.501111,20.663333,HGO,ZMPHD,"Ing. Fernando Hiriart Balderrama, Hgo.",0
-98.647222,20.652778,HGO,ZXTHD,"Zacualtipán, Hgo.",13
-103.133333,20.316667,JAL,ACHAPALAGDL,"Acueducto Chapala Guadalajara, Jal. SGT*",143.8
-103.228611,22.325833,JAL,ACHZC,"Achimec, Jal.",25.31
-102.436944,21.599444,JAL,AJJJL,"Ajojucar, Jal.",20
-103.091944,20.397222,JAL,ATQJL,"Atequiza, Jal.",143.61
-103.446389,20.746667,JAL,BAZJL,"Base Aérea Zapopan, Jal.",89.4
-104.063611,19.914444,JAL,BBAJL,"Basilio Vadillo, Jal.",69.02
-103.724444,22.406111,JAL,BCSJL,"Bocas, Jal.",25.9
-103.782778,21.831667,JAL,BLNJL,"Bolaños, Jal.",48.1
-103.465278,19.697778,JAL,CGZJL,"Observatorio de Ciudad Guzmán, Jal.",50.6
-103.201944,20.290556,JAL,CHAJL,"Chapala 1, Jal. SMN*",146.31
-104.555278,19.627778,JAL,CHFJL,"El Chiflón, Jal.",377.4
-102.774167,19.287778,JAL,CHLMC,"Constitución de Apatzingán, Jal.",117.1
-104.561944,19.2375,JAL,CIHJL,"Cihuatlán, Jal.",118.5
-105.129722,19.9975,JAL,CPEJL,"Cajón de Peña, Jal.",226.69
-104.780833,20.479722,JAL,CRNJL,"Corrinchis, Jal.",141.87
-101.7375,21.497778,JAL,CRTJL,"El Cuarenta, Jal.",37.2
-105.218333,20.593333,JAL,CULJL,"Cuale, Jal.",414.72
-103.45,21.066667,JAL,CXTJL,"Cuixtla, Jal.",111.41
-102.976111,20.681389,JAL,EGCJL,"Ing. Elías González Chávez, Jal.",97.21
-104.285278,19.845833,JAL,ELCJL,"El Corcovado, Jal.",53.22
-103.335,20.723333,JAL,EXPJL,"La Experiencia, Jal.",83.27
-103.354444,20.680556,JAL,GUAJL,"Guadalajara Centro, Jal.",140.4
-103.392778,20.706667,JAL,GUCJL,"Observatorio de Guadalajara, Jal.",115.4
-105.184444,19.653889,JAL,HIGJL,"Higuera Blanca 2, Jal.",144.2
-103.651111,20.466944,JAL,HRTJL,"Hurtado, Jal.",74.51
-102.25,20.483333,JAL,HUAJL,"Huascato, Jal.",63.6
-102.705833,20.293889,JAL,JMYJL,"Jamay, Jal.",84.81
-103.644167,20.676389,JAL,LAPRIMAVERA,"La Primavera, Jal. SMN*",35.4
-103.201667,20.290556,JAL,LDCJL,"Lago de Chapala, Jal.",134.9
-101.919722,21.359722,JAL,LDMJL,"Lagos de Moreno, Jal.",78
-103.033333,20.316667,JAL,MEZCALA,"Mezcala Poncitlán, Jal. SGT*",114
-104.786389,20.525278,JAL,MSCJL,"Mascota, Jal.",76.75
-103.590833,19.592222,JAL,NEVADOCOLIMA,"Nevado de Colima, Jal. SMN*",68.4
-101.916667,21.366667,JAL,OLMJL,"Observatorio de Lagos de Moreno, Jal.",29.6
-103.361667,20.584167,JAL,PITJL,"Protección a Infraestructura y Atención a Emergencias Toluquilla, Jal.",92.4
-104.105833,21.196944,JAL,PLYJL,"Ing. Alfredo Elías Ayub, Jal.",18.3
-102.231944,20.491111,JAL,POLJL,"Ing. Guillermo Lugo Sanabria, Jal.",60.6
-104.05,20.55,JAL,RAMJL,"Río Ameca, Jal.",80.6
-105.133611,19.998611,JAL,RIOTOMATLAN,"Río Tomatlán, Jal. SMN*",175
-104.59,20.252222,JAL,RODJL,"El Rodeo, Jal.",157.86
-101.85,21.35,JAL,SAUJL,"La Sauceda, Jal.",11.3
-102.5,21.3,JAL,SGRJL,"San Gaspar de los Reyes, Jal.",56.1
-103.9175,19.463611,JAL,SMANANTLANI,"Sierra Manatlán 1, Jal. SMN*",63.2
-103.705556,20.908889,JAL,SRSJL,"Manuel M. Diéguez, Jal.",145.9
-102.583333,21.45,JAL,TCAJL,"Teocaltiche, Jal.",69
-103.198611,22.171944,JAL,TENJL,"Tenasco, Jal.",63
-103.316667,20.583333,JAL,TLAJL,"Tlaquepaque, Jal.",113.91
-104.370278,19.976111,JAL,TMLJL,"Ramón Corona Madrigal General, Jal.",102.7
-103.396667,18.967222,JAL,TRJCM,"Solidaridad, Jal.",87.2
-103.183333,20.15,JAL,TUXCUECA,"Tuxcueca, Jal. SGT*",0
-103.845833,20.596389,JAL,VEGJL,"Ing. Santiago Camarena, Jal.",73.6
-103.05,22.05,JAL,ZPTJL,"El Zapote, Jal.",37
-102.729444,20.395278,JAL,ZULJL,"Zula río, Jal.",87.5
-99.377222,19.377222,MEX,2RSMX,"Dos Ríos, Méx.",101.31
-98.655278,19.118611,MEX,ALTZOMONI,"Altzomoni, Méx. SMN*",45
-98.9125,19.543889,MEX,ATEMX,"Atenco, Méx.",46.24
-99.866667,19.783333,MEX,ATPMX,"Atlacomulco Prepa., Méx.",53.8
-99.184722,19.580833,MEX,BARRIENTOS,"Planta de bombeo Barrientos, Méx. SEGIAGUA",6.84
-100.436389,18.781111,MEX,BEJMX,"Bejucos, Méx.",101.7
-99.283333,19.436389,MEX,BOSQUEREAL,"Bosque Real, Méx. UNAM*",37.19
-99.7,19.333333,MEX,CALMX,"Calixtlahuaca, Méx.",70.03
-99.298611,19.406667,MEX,CDBMX,"Caída del Borracho, Méx.",19.56
-99.511667,19.205,MEX,CGCMX,"Gerencia Conagua CODAGEM, Méx.",81.7
-99.041667,19.593889,MEX,CHICONAUTLAI,"Chiconautla 1, Méx. SEGIAGUA",0
-99.108333,19.515556,MEX,CHICONAUTLAII,"Chiconautla 2, Méx. SEGIAGUA",20.83
-100.152778,19.350556,MEX,CHIMX,"Chilesdo, Méx.",43.21
-98.884722,19.483333,MEX,CHPMX,"Chapingo, Méx.",44.5
-99.301667,19.695,MEX,CNPMX,"La Concepción, Méx.",40.5
-99.714167,19.291111,MEX,COBMX,"Observatorio de Toluca, Méx.",84.2
-100.225,19.178889,MEX,COLMX,"Colorines, Méx.",101.01
-99.559722,19.884722,MEX,DNXMX,"Danxho, Méx.",33.5
-99.238333,19.453611,MEX,EMOMX,"El Molinito Río Hondo, Méx.",45.8
-99.252222,19.635556,MEX,GDLMX,"Sierra de Guadalupe, Méx.",28
-98.917222,19.578889,MEX,GRDMX,"La Grande, Méx.",10.02
-99.250833,19.415833,MEX,HERRADURA,"Herradura, Méx. UNAM*",42.62
-99.696944,20.046389,MEX,HPNMX,"Huapango, Méx.",19.01
-99.05,19.633333,MEX,K27MX,"km 27+250, Méx.",20.92
-100.075833,19.389444,MEX,LBEMX,"Los Berros, Méx.",53.41
-99.220833,19.4775,MEX,MBLMX,"Molino Blanco, Méx.",44
-99.243333,19.473889,MEX,NAUCALPAN,"Naucalpan, Méx. UNAM*",25.99
-99.683333,19.116667,MEX,NEVMX,"Nevado de Toluca, Méx. SMN*",102.61
-99.420833,18.990833,MEX,OCUMX,"Ocuilán de Arteaga, Méx.",118.52
-99.184722,19.580833,MEX,PBTMX,"Planta de bombeo Barrientos, Méx.",6.84
-99.017222,19.656667,MEX,PCCMX,"Planta Chiconautla 2, Méx.",20.83
-99.181944,19.743056,MEX,PCGMX,"Puente Colgante, Méx.",15
-99.010278,19.636944,MEX,PCTMX,"Planta Chiconautla 1, Méx.",0
-99.790278,19.829167,MEX,PFBMX,"Francisco José Trinidad Fabela, Méx.",30
-99.775,19.461667,MEX,PIRMX,"Ignacio Ramírez, Méx.",34.61
-99.248889,19.429444,MEX,PLMMX,"Palmas, Méx.",32.86
-99.260833,19.526944,MEX,PMDMX,"Madín, Méx.",32.2
-99.948889,19.654444,MEX,PMEMX,"Puente Mextepec, Méx.",47
-99.739722,20.124167,MEX,PMNMX,"El Molino, Méx.",4.01
-99.864444,20.038611,MEX,PNDMX,"Ñadó, Méx.",38
-99.283333,19.453611,MEX,PTLMX,"Presa Totolica, Méx.",60.9
-98.910556,19.531944,MEX,SADMX,"San Andrés, Méx.",54.11
-99.703889,19.465556,MEX,SB2MX,"San Bernabé, Méx.",33.2
-99.704722,19.465833,MEX,SBBMX,"José Antonio Alzate, Méx.",45.6
-99.764722,19.238333,MEX,SJHMX,"San Juan de las Huertas, Méx.",106.6
-98.870833,19.190278,MEX,SLAMX,"San Luis Ameca, Méx.",58.57
-99.741667,19.591667,MEX,SLBMX,"San Bartolo del Llano, Méx.",26
-99.8,19.633333,MEX,SMLMX,"Santa María del Llano, Méx.",78
-99.285,19.574444,MEX,SNJMX,"San Juan, Méx.",42
-98.895833,19.258333,MEX,SNLMX,"Chalco San Lucas, Méx.",97.95
-98.960556,19.320833,MEX,SSCDF,"La Caldera Subestación eléctrica Santa Lucía, Méx.",36.58
-99.799167,19.343056,MEX,TBRMX,"Tres Barrancas, Méx.",68.83
-99.935833,18.931389,MEX,TESMX,"Texcaltitlán, Méx.",71.65
-99.905278,19.856944,MEX,TJCMX,"El Tejocote, Méx.",55.03
-100.053056,19.058056,MEX,TMSMX,"Temascaltepec, Méx.",91.22
-99.245556,19.465556,MEX,TOTMX,"Totolica, Méx.",60.9
-99.961389,19.660833,MEX,TPTMX,"San Andrés Tepetitlán, Méx.",51.4
-99.6125,19.428056,MEX,TROMX,"Trojes, Méx.",29.84
-99.243611,19.466389,MEX,TTLMX,"Totolica hidrométrica, Méx.",29.1
-99.123889,19.904722,MEX,TTQMX,"Tajo de Tequixquiac, Méx.",10.05
-99.385278,19.834722,MEX,TXMHD,"Taxhimay, Méx.",41.02
-100.084722,19.375556,MEX,VALLEDEBRAVO,"Valle de Bravo, Méx. SMN*",59.6
-100.18,19.2075,MEX,VBRMX,"Valle de Bravo, Méx.",119.81
-99.211667,19.510278,MEX,VDCDF,"Vaso de Cristo, Méx.",9.5
-99.334167,19.382222,MEX,VNDMX,"El Venado, Méx.",70.33
-100.055556,19.461667,MEX,VVCMX,"Villa Victoria, Méx.",75.21
-101.99,20.231389,MICH,ADUMC,"Adjuntas, Mich.",60
-100.608889,19.579722,MICH,AGOMC,"Agostitlán, Mich.",94.6
-101.661111,19.926111,MICH,AMEMC,"Aristeo Mercado, Mich.",44.2
-102.371111,19.083056,MICH,APTMC,"Apatzingán, Mich.",80.4
-102.419167,20.183889,MICH,BIBMC,"Barraje de Ibarra, Mich.",116.5
-101.461389,20.324167,MICH,CBLMC,"Casa Blanca, Mich.",93.92
-102.265278,19.973611,MICH,CHAMC,"Chaparaco, Mich.",65.4
-100.55,19.7,MICH,CHIMC,"Ciudad Hidalgo, Mich.",74.5
-100.9,18.5,MICH,CMNMC,"Caimanera, Mich.",140.32
-101.259167,19.629722,MICH,COIMC,"Cointzio, Mich.",60.4
-101.861667,20.207222,MICH,CORMC,"Corrales, Mich.",131.74
-100.421111,19.387778,MICH,DBOMC,"El Bosque, Mich.",82.51
-102.541389,19.979167,MICH,GUAMC,"Guaracha, Mich.",100.7
-101.883333,18.266667,MICH,INFMC,"Infiernillo, Mich.",31.6
-102.6,19.958333,MICH,JARMC,"Jaripo, Mich.",86
-101.626667,20.248889,MICH,LANMC,"Los Ángeles, Mich.",154.1
-102.865556,19.210833,MICH,LOLMC,"Los Olivos, Mich.",98.6
-102.004444,20.354444,MICH,LPDMC,"La Piedad, Mich.",135.01
-102.133333,18.848611,MICH,LPNMC,"Los Panches, Mich.",74.81
-102.2,18.8,MICH,LPSMC,"La Pastoría, Mich.",11.7
-101.1,19.7,MICH,MCEMC,"Morelia Centro, Mich.",54.3
-100.873611,19.829167,MICH,MLPMC,"Malpaís, Mich.",67.3
-101.2,19.7,MICH,MNOMC,"Observatorio de Morelia Norte, Mich.",52.8
-101.724444,20.127222,MICH,MOCMC,"Melchor Ocampo, Mich.",106.01
-101.176111,19.688611,MICH,MORMC,"Morelia DDR 020, Mich.",67.6
-100.439167,19.890833,MICH,MRVMC,"Maravatío, Mich.",97
-102.221944,18.883333,MICH,PANCHESCFE,"Panches, Mich. CFE*",35.9
-101.044167,19.826944,MICH,PDBMC,"Planta de bombeo, Mich.",93.01
-101.102778,18.538889,MICH,PINZANESCFE,"Pinzanes, Mich. CFE*",8.5
-101.6,20.3,MICH,PORMC,"Pastor Ortiz, Mich.",73.02
-100.684167,19.621389,MICH,PUCMC,"Pucuato, Mich.",131.9
-102.136944,19.961389,MICH,PUREPETIRO,"Presa Urepetiro, Mich. SGT*",100
-102.716667,20.066667,MICH,SAHMC,"Sahuayo, Mich.",119
-102.464722,20.208333,MICH,SCRMC,"San Cristóbal, Mich.",114
-102.651389,19.839444,MICH,SJUMC,"San Juanico, Mich.",57.5
-102.4,20.1,MICH,SSIMC,"San Simón, Mich.",81.5
-100.229167,20.000278,MICH,TEPMC,"Tepuxtepec, Mich.",19.2
-102.137778,19.962222,MICH,UREMC,"Urepetiro, Mich.",117.3
-102.180278,18.048333,MICH,VILMC,"José María Morelos y Pavón, Mich.",86.31
-101.746944,19.923056,MICH,VJIMC,"Villa Jiménez, Mich.",75.71
-102.283056,20.3375,MICH,YURMC,"Yurécuaro, Mich.",86.6
-102.284167,20.006667,MICH,ZAMMC,"Observatorio de Zamora, Mich.",91.1
-101.931944,18.921111,MICH,ZICMC,"Zicuirán, Mich.",42.8
-98.829167,18.947222,MOR,ACHMR,"Achichipico, Mor.",106.33
-99.258056,18.734722,MOR,ALUMR,"Alpuyeca, Mor.",97.2
-99.376944,18.596111,MOR,AMCMR,"Amacuzac, Mor.",119.5
-98.771111,18.755278,MOR,AMIMR,"Amilcingo, Mor.",92.51
-99.463611,18.68,MOR,APAMR,"Apancingo, Mor.",138.74
-98.891389,18.931111,MOR,ATBMR,"Atlatlahuacan Bachillerato, Mor.",102
-98.928056,18.936667,MOR,ATLMR,"Atlatlahucan, Mor.",62.5
-98.955278,18.850556,MOR,CASMR,"Casasano, Mor.",144.84
-98.714444,18.583056,MOR,CAYMR,"Cayehuacan, Mor.",50.97
-98.948889,18.808611,MOR,CUAMR,"Cuautla, Mor.",182.36
-99.2,18.9,MOR,CUEMR,"Cuernavaca, Mor.",166.41
-99.324722,18.862778,MOR,CUNMR,"Cuentepec, Mor.",80.04
-98.954167,18.828611,MOR,CUSMR,"Cuautla SMN, Mor.",176.2
-99.375556,18.701667,MOR,CUTMR,"Cuautlita, Mor.",41.54
-98.786667,18.690556,MOR,ELPMR,"El Peñón, Mor.",47.2
-99.180278,18.573889,MOR,HIGMR,"Higuerón, Mor.",17.5
-99.424167,18.608333,MOR,HUAMR,"Huajintlán, Mor.",108.7
-99.267222,19.045,MOR,HUCMR,"Centro Bachillerato Tecnológico Agropecuario 154 Huitzilac, Mor.",116.4
-98.75,18.883333,MOR,HUEMR,"Hueyapan, Mor.",92.37
-99.265,19.028889,MOR,HUIMR,"Huitzilac, Mor.",107.91
-99.025,18.44,MOR,HUTMR,"Huautla, Mor.",134.2
-99.158611,18.883611,MOR,IMTMR,"Instituto Mexicano de Tecnología del Agua, Mor. SMN*",54.06
-98.8,18.7,MOR,JNCMR,"Jonacatepec, Mor.",55.8
-99.2,18.6,MOR,JOJMR,"Jojutla, Mor.",50.51
-98.914444,18.683611,MOR,LCUMR,"La Cuera, Mor.",92.43
-99.372778,18.757222,MOR,MIAMR,"Miacatlán, Mor.",95
-99.004722,18.727222,MOR,MYOMR,"Moyotepec, Mor.",74.63
-99.031389,18.923333,MOR,OACMR,"Oacalco, Mor.",150.8
-98.901389,18.900556,MOR,OAXMR,"Oaxtepec, Mor.",142
-99.219167,18.908889,MOR,OBSMR,"Observatorio de Cuernavaca, Mor.",181.12
-98.758611,18.8825,MOR,OCTMR,"Ocuituco, Mor.",97.8
