LON,LAT,EDO,CLAVE,ESTACION,sep-19
-99.079444,19.282778,DF,TLAHUAC,"San Pedro Tláhuac, Cd. de Méx. SEGIAGUA",34.026
-99.211667,19.399167,DF,TNGDF,"Triángulo, Cd. de Méx.",194.61
-99.135833,19.199444,DF,TPJDF,"Topilejo, Cd. de Méx.",73.91
-99.084722,19.440833,DF,TPNDF,"Tanque Peñón, Cd. de Méx.",61.73
-99.2125,19.361944,DF,TRGDF,"Tarango, Cd. de Méx.",120.89
-99.248611,19.316667,DF,TSFDF,"Tanque San Francisco, Cd. de Méx.",77.98
-99.228611,19.436389,DF,TSJDF,"Tanque San Joaquín, Cd. de Méx.",132.05
-99.264444,19.359722,DF,TSLDF,"Santa Fe Santa Lucía, Cd. de Méx.",108.72
-98.970833,19.210278,DF,TTLDF,"Tetelco, Cd. de Méx.",64.52
-99.189444,19.503333,DF,UAMAZC,"Universidad Autónoma Metropolitana Azcapotzalco, Cd. de Méx. UNAM*",49.35
-99.181111,19.3475,DF,UNIVERSIDADDF,"Universidad, Cd. de Méx. SEGIAGUA",113.04
-99.106667,19.250278,DF,XOCHIMILCO,"Xochimilco, Cd. de Méx. UNAM*",42.23
-104.066111,25.263333,DGO,AM2DR,"Agustín Melgar, Dgo. SMN*",1
-104.7,24,DGO,CAGDR,"Campo Agrícola, Dgo.",54.73
-104.810278,24.540278,DGO,CBRDR,"Caboraca, Dgo.",119.03
-104.121111,24.4375,DGO,CGVDR,"Ciudad Guadalupe Victoria, Dgo.",51.01
-103.521667,25.533333,DGO,CLRDR,"Ciudad Lerdo, Dgo.",41.3
-103.698889,24.871944,DGO,CNCDR,"Cuencamé, Dgo.",72
-104.782778,24.518333,DGO,CNTDR,"Canatlán, Dgo.",125.5
-104.599722,24.094722,DGO,DURANGOob,"Observatorio de Durango, Dgo. SMN*",80.6
-103.960833,24.001667,DGO,FVLDR,"Francisco Villa, Dgo.",127.51
-103.773611,25.265278,DGO,FZRDR,"Francisco Zarco, Dgo.",127.33
-105.25,25.5,DGO,GESDR,"General Escobedo, Dgo.",149.06
-105.952222,25.934444,DGO,GNCDR,"Guanaceví, Dgo.",191.02
-104.9225,24.803889,DGO,GUADR,"Guatimapé, Dgo.",122.84
-104.753056,23.961111,DGO,GVCDR,"Presidente Guadalupe Victoria, Dgo.",95.81
-103.983333,26.549722,DGO,LAFLOR,"La Flor de Jimulco, Dgo. SMN*",37.8
-105.015833,25.594167,DGO,LCRDR,"Lázaro Cárdenas, Dgo.",117.55
-105.466111,24.185833,DGO,LVEDR,"Las Vegas, Dgo. SMN*",141.56
-103.7475,26.686389,DGO,MAPIMI,"Mapimí, Dgo. SMN*",37.2
-103.85,25.816667,DGO,MPMDR,"Mapimí, Dgo.",75.04
-105.0475,23.899167,DGO,NAVDR,"Navíos Viejos, Dgo.",147.8
-104.6,24.1,DGO,OBSDR,"Observatorio de Durango, Dgo.",96.31
-104.656667,24.203889,DGO,PAGDR,"Peña del Aguila, Dgo.",97.33
-104.333056,24.538333,DGO,PDCDR,"Pánuco de Coronado, Dgo.",130.73
-104.558333,25.181944,DGO,RDODR,"Rodeo, Dgo.",113.51
-106.366667,26.133333,DGO,ROSDR,"La Rosilla, Dgo.",178
-104.9,25.75,DGO,RPADR,"Radar Palmito, Dgo.",159.44
-105.443056,25.225,DGO,SACDR,"Salomé Acosta, Dgo.",168.33
-104.675833,23.874444,DGO,SBYDR,"Santiago Bayacora, Dgo.",78.33
-103.353056,24.469167,DGO,SCLDR,"Santa Clara, Dgo.",92
-104.054444,23.623056,DGO,SELDR,"Santa Elena, Dgo.",85.77
-105.560833,26.436667,DGO,SGBDR,"San Gabriel, Dgo.",117.81
-102.778056,24.630556,DGO,SJGDR,"San Juan de Guadalupe, Dgo.",40.02
-104.276944,25.085,DGO,SLCDR,"San Luis del Cordero, Dgo.",39.01
-105.353333,23.691111,DGO,SLTDR,"El Salto, Dgo.",190.5
-105.366667,25.953333,DGO,SMODR,"Santa María del Oro, Dgo.",102.03
-104.2925,25.564167,DGO,SPGDR,"San Pedro del Gallo, Dgo.",48.04
-105.422222,25.0375,DGO,SPPDR,"Santiago Papasquiaro, Dgo.",90.69
-105.566667,26.084444,DGO,SRDDR,"Sardinas, Dgo.",73.02
-106.538056,24.702222,DGO,TDRDR,"El Tule del Real, Dgo.",171.93
-102.785,24.563056,DGO,TGRDR,"El Tigre, Dgo.",29.04
-103.441667,26.1125,DGO,THODR,"Tlahualilo, Dgo.",52
-106.975,24.933333,DGO,TMZDR,"Tamazula, Dgo.",125.53
-103.979722,23.737778,DGO,VGCDR,"Vicente Guerrero, Dgo.",95.51
-104.928889,26.2425,DGO,VHGDR,"Villa Hidalgo, Dgo.",183
-105.506111,26.447778,DGO,VOCDR,"Villa Ocampo, Dgo.",133.01
-99.906667,16.849722,GRO,ACAGR,"Acapulco, Gro.",393.5
-99.516944,17.576389,GRO,AERGR,"Observatorio de Chilpancingo Aeropuerto, Gro.",319.3
-100.5175,18.075833,GRO,AFIGR,"Andrés Figueroa, Gro.",164.2
-98.975278,17.719722,GRO,AHUGR,"Ahuacuotzingo, Gro.",69.4
-100.433333,17.210278,GRO,ATYGR,"Atoyac, Gro.",331.5
-99.1,16.949444,GRO,AYUGR,"Ayutla, Gro.",477.7
-99.400833,18.459444,GRO,BVSGR,"Buenavista, Gro.",159
-100.664444,18.358611,GRO,CALGR,"Ciudad Altamirano, Gro.",173.2
-99.701111,17.672222,GRO,CCHGR,"Chichihualco, Gro.",92
-100.089444,17.008889,GRO,CDBGR,"Coyuca de Benítez, Gro.",302.8
-99.5,17.545278,GRO,CHIGR,"Chilpancingo, Gro.",245.8
-99.5,17.55,GRO,CHILPANCINGOob,"Observatorio de Chilpancingo, Gro. SMN*",250.2
-99.175833,17.608611,GRO,CHLGR,"Chilapa, Gro.",183
-98.411944,16.47,GRO,CNLGR,"Cuajinicuilapa, Gro.",331.9
-101.054444,17.376944,GRO,CYQGR,"Coyuquilla, Gro.",404.5
-99.995556,17.947778,GRO,ECAGR,"Ing. Carlos Ramírez Ulloa, Gro.",263.9
-99.332778,18.3025,GRO,HTZGR,"Huitzuco, Gro.",144.3
-99.55,18.349722,GRO,IGLGR,"Iguala, Gro.",190.5
-99.524167,18.360278,GRO,IGUALA,"Iguala, Gro. SMN*",59.69
-98.513333,17.6225,GRO,IXTGR,"Ixcateopan de Tlapa, Gro.",188.4
-99.783333,16.966667,GRO,K21GR,"km 21, Gro.",106
-101.003056,18.418611,GRO,LCLGR,"La Calera, Gro.",127
-100.018056,16.958333,GRO,LDCGR,"Laguna de Coyuca, Gro.",348
-99.235,16.76,GRO,LDGGR,"Las Vigas, Gro.",274
-99.503056,18.363333,GRO,LDTGR,"Laguna de Tuxpan, Gro.",190.5
-99.369167,17.471389,GRO,MCHGR,"Mochitlán, Gro.",446.9
-99.799722,16.8,GRO,ODAGR,"Observatorio de Acapulco, Gro.",283.3
-99.5,17.6,GRO,ODZGR,"Observatorio de Zumpango, Gro.",229.6
-98.729722,17.777778,GRO,OLNGR,"Olinalá, Gro.",238
-98.433333,16.683333,GRO,OMEGR,"Ometepec, Gro.",665.7
-99.45,17.483333,GRO,PETGR,"Petaquillas, Gro.",364
-101.057778,17.272778,GRO,PTOVICENTEmar,"Puerto Vicente, Gro. SEMAR*",1.5
-99.166111,16.823611,GRO,RMEGR,"Revolución Mexicana, Gro.",264
-100.472778,17.139444,GRO,SJEGR,"San Jerónimo, Gro.",305
-99.482778,16.796389,GRO,SNMGR,"San Marcos, Gro.",457.5
-99.605278,18.554444,GRO,TAXGR,"Taxco, Gro.",215.3
-99.526389,17.1675,GRO,TCOGR,"Tierra Colorada, Gro.",131.1
-99.976389,17.789722,GRO,TLAGR,"Tlacotepec, Gro.",311.5
-98.6,17.5,GRO,TLPGR,"Tlapa, Gro.",199.9
-99.399444,17.568056,GRO,TXTGR,"Tixtla, Gro.",311.7
-100.265833,18.382778,GRO,VGRGR,"Vicente Guerrero, Gro.",168.4
-99.466111,18.295833,GRO,VTRGR,"Valerio Trujano, Gro.",197.7
-98.488333,17.903889,GRO,XXHGR,"Xochihuehuetlán, Gro.",149
-99.933333,17.603333,GRO,YXTGR,"Yextla, Gro.",201.7
-101.548889,17.645278,GRO,ZHTGR,"Zihuatanejo, Gro.",613.8
-101.554167,17.645,GRO,ZIHUATANEJO,"Zihuatanejo, Gro. SMN*",494.4
-101.536667,20.446944,GTO,ABSGJ,"Abasolo, Gto.",121.81
-100.712222,20.0325,GTO,ACNGJ,"Acámbaro, Gto.",139.03
-100.683333,20.533333,GTO,AEGGJ,"Apaseo el Grande, Gto.",144.7
-100.5825,20.553889,GTO,AMCGJ,"Ameche, Gto.",147.82
-100.620833,20.454167,GTO,APSGJ,"Apaseo el Alto, Gto.",126.01
-101.625556,20.499167,GTO,ATBGJ,"Agua Tibia, Gto.",69.01
-101.631667,21.2925,GTO,BARBOSA,"Barbosa, Gto. Protección Civil*",58.46
-101.838333,21.048611,GTO,BRRGJ,"El Barrial, Gto.",32.14
-100.816667,20.536389,GTO,CLYGJ,"Celaya, Gto.",142.21
-101.474722,21.068056,GTO,COMGJ,"Comanjilla, Gto.",52
-100.363333,20.198333,GTO,CORGJ,"Coroneo, Gto.",108.1
-101.630278,20.506667,GTO,CORRALEJO,"Corralejo Hidalgo, Gto. Protección Civil*",55.69
-101.666667,20.616667,GTO,CRMGJ,"Cuerámaro, Gto.",136.41
-100.962778,20.487778,GTO,CRTGJ,"Cortázar, Gto.",102
-100.9,20.95,GTO,CSRGJ,"Cinco Señores, Gto.",85.12
-101.6675,21.195278,GTO,CSTGJ,"Los Castillos, Gto.",43.73
-100.933333,21.15,GTO,DHGGJ,"Dolores Hidalgo, Gto.",90.02
-101.835278,21.05,GTO,EBAGJ,"El Barrial, Gto.",44.27
-100.9,20.279722,GTO,ECBGJ,"El Cubo, Gto.",160.55
-101.244444,20.872222,GTO,ECHGJ,"El Chapín, Gto.",92.71
-101.37,20.715833,GTO,ECNGJ,"El Conejo, Gto.",99.82
-101.678889,21.173611,GTO,EPLGJ,"El Palote, Gto.",46.62
-101.7425,20.439167,GTO,GLNGJ,"La Golondrina, Gto.",100.02
-101.266111,21.014722,GTO,GTOGJ,"Observatorio de Guanajuato, Gto.",116.32
-100.825833,20.848056,GTO,IALGJ,"Ignacio Allende, Gto.",104.01
-101.35,20.683333,GTO,IRPGJ,"Irapuato, Gto.",104.32
-100.518333,20.145556,GTO,JCRGJ,"Jerécuaro, Gto.",80.2
-101.844167,20.675278,GTO,LADGJ,"Las Adjuntas, Gto.",104.21
-101.073056,20.286944,GTO,LDYGJ,"Laguna de Yuriria, Gto.",76.27
-101.693333,21.136389,GTO,LENGJ,"León, Gto.",94.01
-101.594444,20.842778,GTO,LGVGJ,"Presa la Gavia, Gto.",39
-101.358889,20.276111,GTO,LJIGJ,"Las Jícamas, Gto.",81
-101.107778,21.324167,GTO,LQMGJ,"La Quemada, Gto.",84.3
-101.931111,20.507222,GTO,MABGJ,"Mariano Abasolo, Gto.",68.2
-100.501944,21.223611,GTO,MINERALPOZOS,"Mineral de Pozos, Gto. Protección Civil*",20.85
-101.48,21.65,GTO,OCMGJ,"Ocampo, Gto.",79
-101.111389,20.5225,GTO,PERGJ,"Pericos, Gto.",95.4
-100.878333,21.105,GTO,PNLGJ,"Peñuelitas, Gto.",79.3
-100.496111,21.22,GTO,POZGJ,"Pozos, Gto.",32.36
-101.287778,20.867222,GTO,PRSGJ,"La Purísima, Gto.",90.01
-101.216667,21.483333,GTO,SFEGJ,"San Felipe, Gto.",116.3
-101.016667,20.4,GTO,SJLGJ,"Santa Julia, Gto.",120.1
-101.199444,20.565833,GTO,SLMGJ,"Salamanca, Gto.",98.42
-100.669722,20.055278,GTO,SLSGJ,"Solís, Gto.",134.9
-100.885833,20.216667,GTO,SLVGJ,"Salvatierra, Gto.",81.72
-100.751944,20.8975,GTO,SMAGJ,"San Miguel de Allende, Gto.",92.43
-100.745833,20.577778,GTO,SMOGJ,"San Miguel Octopan, Gto.",78.81
-101.066944,20.298333,GTO,SRTGJ,"Santa Rita, Gto.",121.63
-101.3,20.6,GTO,TEMGJ,"Temascatío, Gto.",125.54
-101.178889,20.382778,GTO,VDSGJ,"Valle de Santiago, Gto.",152.51
-100.0925,21.298889,GTO,XICGJ,"Xichú, Gto.",68.21
-98.941667,20.268056,HGO,ACTHD,"Actopan, Hgo.",54
-98.348056,21.019444,HGO,ATCHD,"Atlapexco, Hgo.",81.4
-98.716111,20.185556,HGO,ELCHICO,"El Chico, Hgo. SMN*",183.2
-99.36,20.163889,HGO,ENDHD,"Endhó, Hgo.",41.23
-98.416667,21.15,HGO,HJTHD,"Huejutla, Hgo.",172.03
-99.220833,20.481944,HGO,IXMHD,"Ixmiquilpan, Hgo.",85.6
-98.757222,20.591667,HGO,LMTHD,"Metztitlán, Hgo.",50.02
-99.218611,20.2375,HGO,MXQHD,"Mixquiahuala, Hgo.",20.51
-98.6,21.166667,HGO,ORZHD,"San Felipe Orizatlán, Hgo.",223.22
-98.7475,20.123333,HGO,PCOHD,"Observatorio de Pachuca, Hgo.",47.7
-98.334722,20.0575,HGO,PERHD,"La Esperanza, Hgo.",31.33
-99.329444,20.359722,HGO,PRGHD,"Javier Rojo Gómez, Hgo.",7.07
-99.310833,19.963056,HGO,PRQHD,"Requena, Hgo.",38
-99.375833,20.435556,HGO,PVAHD,"Vicente Aguirre, Hgo.",19.05
-98.369444,20.083333,HGO,TLGHD,"Observatorio de Tulancingo, Hgo.",15.22
-98.658611,20.991667,HGO,TLNHD,"Tlanchinol, Hgo.",202.5
-99.501111,20.663333,HGO,ZMPHD,"Ing. Fernando Hiriart Balderrama, Hgo.",1.82
-98.647222,20.652778,HGO,ZXTHD,"Zacualtipán, Hgo.",141.5
-103.133333,20.316667,JAL,ACHAPALAGDL,"Acueducto Chapala Guadalajara, Jal. SGT*",69.6
-103.228611,22.325833,JAL,ACHZC,"Achimec, Jal.",94.82
-102.436944,21.599444,JAL,AJJJL,"Ajojucar, Jal.",144
-103.091944,20.397222,JAL,ATQJL,"Atequiza, Jal.",96.23
-103.446389,20.746667,JAL,BAZJL,"Base Aérea Zapopan, Jal.",122.92
-104.063611,19.914444,JAL,BBAJL,"Basilio Vadillo, Jal.",185.5
-103.724444,22.406111,JAL,BCSJL,"Bocas, Jal.",97.83
-103.782778,21.831667,JAL,BLNJL,"Bolaños, Jal.",131.22
-103.465278,19.697778,JAL,CGZJL,"Observatorio de Ciudad Guzmán, Jal.",218.95
-103.201944,20.290556,JAL,CHAJL,"Chapala 1, Jal. SMN*",136.4
-104.555278,19.627778,JAL,CHFJL,"El Chiflón, Jal.",498.92
-102.774167,19.287778,JAL,CHLMC,"Constitución de Apatzingán, Jal.",105.8
-104.561944,19.2375,JAL,CIHJL,"Cihuatlán, Jal.",491.24
-103.361944,22.058889,JAL,CLLJL,"Casa Llanta, Jal.",108.2
-103.25,22.133333,JAL,CLTJL,"Observatorio de Colotlán, Jal.",105.6
-105.129722,19.9975,JAL,CPEJL,"Cajón de Peña, Jal.",740.53
-104.780833,20.479722,JAL,CRNJL,"Corrinchis, Jal.",136.75
-101.7375,21.497778,JAL,CRTJL,"El Cuarenta, Jal.",32.91
-105.218333,20.593333,JAL,CULJL,"Cuale, Jal.",454.8
-102.822778,21.005833,JAL,CUNJL,"La Cuña, Jal.",93.71
-103.45,21.066667,JAL,CXTJL,"Cuixtla, Jal.",109.75
-104.285278,19.845833,JAL,ELCJL,"El Corcovado, Jal.",201.39
-103.354444,20.680556,JAL,GUAJL,"Guadalajara Centro, Jal.",129.2
-103.392778,20.706667,JAL,GUCJL,"Observatorio de Guadalajara, Jal.",212.1
-105.184444,19.653889,JAL,HIGJL,"Higuera Blanca 2, Jal.",645.5
-103.651111,20.466944,JAL,HRTJL,"Hurtado, Jal.",59.64
-102.25,20.483333,JAL,HUAJL,"Huascato, Jal.",88.53
-102.705833,20.293889,JAL,JMYJL,"Jamay, Jal.",86.01
-102.558333,20.275556,JAL,LABARCA,"La Barca, Jal. SGT*",60.8
-103.644167,20.676389,JAL,LAPRIMAVERA,"La Primavera, Jal. SMN*",136.2
-103.201667,20.290556,JAL,LDCJL,"Lago de Chapala, Jal.",124.03
-101.919722,21.359722,JAL,LDMJL,"Lagos de Moreno, Jal.",52.36
-101.941944,21.348333,JAL,LMORENOob,"Observatorio de Lagos de Moreno, Jal. SMN*",62.4
-104.786389,20.525278,JAL,MSCJL,"Mascota, Jal.",261.6
-103.590833,19.592222,JAL,NEVADOCOLIMA,"Nevado de Colima, Jal. SMN*",358.4
-101.916667,21.366667,JAL,OLMJL,"Observatorio de Lagos de Moreno, Jal.",70.5
-103.361667,20.584167,JAL,PITJL,"Protección a Infraestructura y Atención a Emergencias Toluquilla, Jal.",155.32
-104.105833,21.196944,JAL,PLYJL,"Ing. Alfredo Elías Ayub, Jal.",5.6
-102.231944,20.491111,JAL,POLJL,"Ing. Guillermo Lugo Sanabria, Jal.",88.03
-104.05,20.55,JAL,RAMJL,"Río Ameca, Jal.",153.51
-105.133611,19.998611,JAL,RIOTOMATLAN,"Río Tomatlán, Jal. SMN*",592.63
-102.716667,20.4,JAL,RIOZULA,"Río Zula, Jal. SGT*",36.4
-101.835556,21.359167,JAL,SA1JL,"La Sauceda, Jal.",39.3
-101.85,21.35,JAL,SAUJL,"La Sauceda, Jal.",57.3
-102.5,21.3,JAL,SGRJL,"San Gaspar de los Reyes, Jal.",57.82
-103.9175,19.463611,JAL,SMANANTLANI,"Sierra Manatlán 1, Jal. SMN*",287
-103.705556,20.908889,JAL,SRSJL,"Manuel M. Diéguez, Jal.",98.6
-102.583333,21.45,JAL,TCAJL,"Teocaltiche, Jal.",60.47
-104.320278,20.036111,JAL,TCTJL,"Tacotán, Jal.",124.36
-103.198611,22.171944,JAL,TENJL,"Tenasco, Jal.",22.7
-103.316667,20.583333,JAL,TLAJL,"Tlaquepaque, Jal.",112.45
-104.370278,19.976111,JAL,TMLJL,"Ramón Corona Madrigal General, Jal.",207.36
-103.396667,18.967222,JAL,TRJCM,"Solidaridad, Jal.",309.52
-103.183333,20.15,JAL,TUXCUECA,"Tuxcueca, Jal. SGT*",63.2
-103.845833,20.596389,JAL,VEGJL,"Ing. Santiago Camarena, Jal.",134.32
-103.05,22.05,JAL,ZPTJL,"El Zapote, Jal.",117.5
-102.729444,20.395278,JAL,ZULJL,"Zula río, Jal.",39
-99.377222,19.377222,MEX,2RSMX,"Dos Ríos, Méx.",206.5
-99.440556,18.861389,MEX,ALAMEDA1,"Alameda 1, Méx. FENIX*",168.1
-98.655278,19.118611,MEX,ALTZOMONI,"Altzomoni, Méx. SMN*",79.2
-99.216667,19.566667,MEX,ARBMX,"Las Arboledas, Méx.",82.83
-98.9125,19.543889,MEX,ATEMX,"Atenco, Méx.",15.63
-99.866667,19.783333,MEX,ATPMX,"Atlacomulco Prepa., Méx.",166.71
-99.184722,19.580833,MEX,BARRIENTOS,"Planta de bombeo Barrientos, Méx. SEGIAGUA",91.7
-99.283333,19.436389,MEX,BOSQUEREAL,"Bosque Real, Méx. UNAM*",123.47
-99.7,19.333333,MEX,CALMX,"Calixtlahuaca, Méx.",116.11
-99.298611,19.406667,MEX,CDBMX,"Caída del Borracho, Méx.",201.66
-99.511667,19.205,MEX,CGCMX,"Gerencia Conagua CODAGEM, Méx.",84.86
-99.041667,19.593889,MEX,CHICONAUTLAI,"Chiconautla 1, Méx. SEGIAGUA",104.398
-99.108333,19.515556,MEX,CHICONAUTLAII,"Chiconautla 2, Méx. SEGIAGUA",144.02
-100.152778,19.350556,MEX,CHIMX,"Chilesdo, Méx.",105.8
-98.884722,19.483333,MEX,CHPMX,"Chapingo, Méx.",62.4
-99.239444,19.534167,MEX,CLYMX,"Calacoaya, Méx.",104.81
-99.301667,19.695,MEX,CNPMX,"La Concepción, Méx.",109.5
-99.714167,19.291111,MEX,COBMX,"Observatorio de Toluca, Méx.",133.91
-100.225,19.178889,MEX,COLMX,"Colorines, Méx.",178.32
-99.559722,19.884722,MEX,DNXMX,"Danxho, Méx.",91.51
-99.238333,19.453611,MEX,EMOMX,"El Molinito Río Hondo, Méx.",109.41
-98.917222,19.578889,MEX,GRDMX,"La Grande, Méx.",85.81
-99.250833,19.415833,MEX,HERRADURA,"Herradura, Méx. UNAM*",115.63
-99.696944,20.046389,MEX,HPNMX,"Huapango, Méx.",59.03
-99.769444,19.5675,MEX,IXCMX,"Ixtlahuaca, Méx.",45.92
-99.05,19.633333,MEX,K27MX,"km 27+250, Méx.",84.73
-98.975,19.339167,MEX,LACALDERA,"La Caldera Subestación eléctrica Santa Lucía, Méx. SEGIAGUA",71.128
-100.075833,19.389444,MEX,LBEMX,"Los Berros, Méx.",96.34
-99.220833,19.4775,MEX,MBLMX,"Molino Blanco, Méx.",72
-99.243333,19.473889,MEX,NAUCALPAN,"Naucalpan, Méx. UNAM*",118.32
-99.683333,19.116667,MEX,NEVMX,"Nevado de Toluca, Méx. SMN*",175.5
-99.184722,19.580833,MEX,PBTMX,"Planta de bombeo Barrientos, Méx.",100.57
-99.017222,19.656667,MEX,PCCMX,"Planta Chiconautla 2, Méx.",145.3
-99.181944,19.743056,MEX,PCGMX,"Puente Colgante, Méx.",67.02
-99.010278,19.636944,MEX,PCTMX,"Planta Chiconautla 1, Méx.",104.9
-99.790278,19.829167,MEX,PFBMX,"Francisco José Trinidad Fabela, Méx.",74.04
-99.775,19.461667,MEX,PIRMX,"Ignacio Ramírez, Méx.",96
-99.248889,19.429444,MEX,PLMMX,"Palmas, Méx.",57.14
-99.260833,19.526944,MEX,PMDMX,"Madín, Méx.",105.3
-99.739722,20.124167,MEX,PMNMX,"El Molino, Méx.",29.03
-99.864444,20.038611,MEX,PNDMX,"Ñadó, Méx.",86.01
-99.268056,19.524444,MEX,PREMX,"Presa Madín, Méx. SMN*",69
-99.283333,19.453611,MEX,PTLMX,"Presa Totolica, Méx.",189
-99.603333,19.213333,MEX,RECMX,"Rectoría, Méx.",132.22
-98.910556,19.531944,MEX,SADMX,"San Andrés, Méx.",39.73
-99.704722,19.465833,MEX,SBBMX,"José Antonio Alzate, Méx.",208
-99.764722,19.238333,MEX,SJHMX,"San Juan de las Huertas, Méx.",170.6
-98.870833,19.190278,MEX,SLAMX,"San Luis Ameca, Méx.",45.93
-99.741667,19.591667,MEX,SLBMX,"San Bartolo del Llano, Méx.",76.4
-99.8,19.633333,MEX,SMLMX,"Santa María del Llano, Méx.",88.8
-98.895833,19.258333,MEX,SNLMX,"Chalco San Lucas, Méx.",32.37
-98.960556,19.320833,MEX,SSCDF,"La Caldera Subestación eléctrica Santa Lucía, Méx.",71.39
-99.799167,19.343056,MEX,TBRMX,"Tres Barrancas, Méx.",75.52
-99.935833,18.931389,MEX,TESMX,"Texcaltitlán, Méx.",235.22
-99.905278,19.856944,MEX,TJCMX,"El Tejocote, Méx.",145.41
-99.714167,19.291111,MEX,TOLUCAob,"Observatorio de Toluca, Méx. SMN*",101.4
-99.245556,19.465556,MEX,TOTMX,"Totolica, Méx.",188.9
-99.961389,19.660833,MEX,TPTMX,"San Andrés Tepetitlán, Méx.",82.03
-99.6125,19.428056,MEX,TROMX,"Trojes, Méx.",138.1
-99.243611,19.466389,MEX,TTLMX,"Totolica hidrométrica, Méx.",143.8
-99.123889,19.904722,MEX,TTQMX,"Tajo de Tequixquiac, Méx.",42.57
-99.385278,19.834722,MEX,TXMHD,"Taxhimay, Méx.",98.5
-100.084722,19.375556,MEX,VALLEDEBRAVO,"Valle de Bravo, Méx. SMN*",66.4
-100.18,19.2075,MEX,VBRMX,"Valle de Bravo, Méx.",199.2
-99.211667,19.510278,MEX,VDCDF,"Vaso de Cristo, Méx.",39.89
-99.334167,19.382222,MEX,VNDMX,"El Venado, Méx.",193.54
-100.055556,19.461667,MEX,VVCMX,"Villa Victoria, Méx.",130.53
-100.608889,19.579722,MICH,AGOMC,"Agostitlán, Mich.",193.8
-101.661111,19.926111,MICH,AMEMC,"Aristeo Mercado, Mich.",76.4
-102.371111,19.083056,MICH,APTMC,"Apatzingán, Mich.",191.52
-102.419167,20.183889,MICH,BIBMC,"Barraje de Ibarra, Mich.",83.01
-101.461389,20.324167,MICH,CBLMC,"Casa Blanca, Mich.",84.51
-102.265278,19.973611,MICH,CHAMC,"Chaparaco, Mich.",116.02
-100.55,19.7,MICH,CHIMC,"Ciudad Hidalgo, Mich.",154.7
-100.9,18.5,MICH,CMNMC,"Caimanera, Mich.",111.42
-101.259167,19.629722,MICH,COIMC,"Cointzio, Mich.",120.34
-101.861667,20.207222,MICH,CORMC,"Corrales, Mich.",97.71
-100.421111,19.387778,MICH,DBOMC,"El Bosque, Mich.",154.1
-100.45,19.966667,MICH,EGIMC,"El Gigante, Mich.",148.22
-102.541389,19.979167,MICH,GUAMC,"Guaracha, Mich.",103.6
-101.883333,18.266667,MICH,INFMC,"Infiernillo, Mich.",174.9
-102.6,19.958333,MICH,JARMC,"Jaripo, Mich.",66.5
-101.626667,20.248889,MICH,LANMC,"Los Ángeles, Mich.",20
-100.406389,19.838056,MICH,LDFMC,"Laguna del Fresno, Mich.",75.9
-102.865556,19.210833,MICH,LOLMC,"Los Olivos, Mich.",104.5
-102.004444,20.354444,MICH,LPDMC,"La Piedad, Mich.",95.71
-102.133333,18.848611,MICH,LPNMC,"Los Panches, Mich.",91.61
-102.2,18.8,MICH,LPSMC,"La Pastoría, Mich.",93.8
-101.2,18.8,MICH,LPZMC,"Los Pinzanes, Mich.",129.2
-101.1,19.7,MICH,MCEMC,"Morelia Centro, Mich.",61.03
-102.205833,18.023056,MICH,MLCMC,"Melchor Ocampo Lázaro Cárdenas, Mich.",642
-100.873611,19.829167,MICH,MLPMC,"Malpaís, Mich.",137.12
-101.2,19.7,MICH,MNOMC,"Observatorio de Morelia Norte, Mich.",78.43
-101.724444,20.127222,MICH,MOCMC,"Melchor Ocampo, Mich.",87.5
-101.176111,19.688611,MICH,MORMC,"Morelia DDR 020, Mich.",55.81
-100.439167,19.890833,MICH,MRVMC,"Maravatío, Mich.",119.51
-102.325,19.966667,MICH,ORAMC,"Orandino, Mich.",52.1
-101.044167,19.826944,MICH,PDBMC,"Planta de bombeo, Mich.",87.04
-101.6,20.3,MICH,PORMC,"Pastor Ortiz, Mich.",66.54
-100.684167,19.621389,MICH,PUCMC,"Pucuato, Mich.",161.1
-102.136944,19.961389,MICH,PUREPETIRO,"Presa Urepetiro, Mich. SGT*",107.8
-102.716667,20.066667,MICH,SAHMC,"Sahuayo, Mich.",117.5
-102.464722,20.208333,MICH,SCRMC,"San Cristóbal, Mich.",46.02
-102.651389,19.839444,MICH,SJUMC,"San Juanico, Mich.",95.1
-102.4,20.1,MICH,SSIMC,"San Simón, Mich.",100.02
-100.229167,20.000278,MICH,TEPMC,"Tepuxtepec, Mich.",108.9
-102.137778,19.962222,MICH,UREMC,"Urepetiro, Mich.",108.41
-102.180278,18.048333,MICH,VILMC,"José María Morelos y Pavón, Mich.",598.07
-101.746944,19.923056,MICH,VJIMC,"Villa Jiménez, Mich.",50.81
-102.283056,20.3375,MICH,YURMC,"Yurécuaro, Mich.",97.11
-102.284167,20.006667,MICH,ZAMMC,"Observatorio de Zamora, Mich.",118.22
-101.795,19.805278,MICH,ZCAMC,"Zacapu, Mich.",87.61
-101.931944,18.921111,MICH,ZICMC,"Zicuirán, Mich.",172.51
-98.829167,18.947222,MOR,ACHMR,"Achichipico, Mor.",296.02
-99.258056,18.734722,MOR,ALUMR,"Alpuyeca, Mor.",186.01
-99.376944,18.596111,MOR,AMCMR,"Amacuzac, Mor.",339
-99.463611,18.68,MOR,APAMR,"Apancingo, Mor.",215.92
