LON,LAT,EDO,CLAVE,ESTACION,jun-21
-105.952222,25.934444,DGO,GNCDR,"Guanaceví, Dgo.",22.04
-104.9225,24.803889,DGO,GUADR,"Guatimapé, Dgo.",58.5
-104.753056,23.961111,DGO,GVCDR,"Presidente Guadalupe Victoria, Dgo.",116.5
-105.015833,25.594167,DGO,LCRDR,"Lázaro Cárdenas, Dgo.",18.49
-106.7,25.35,DGO,LHRDR,"La Huerta, Dgo.",60.6
-105.466111,24.185833,DGO,LVEDR,"Las Vegas, Dgo. SMN*",126.25
-103.7475,26.686389,DGO,MAPIMI,"Mapimí, Dgo. SMN*",17
-103.85,25.816667,DGO,MPMDR,"Mapimí, Dgo.",25.01
-105.0475,23.899167,DGO,NAVDR,"Navíos Viejos, Dgo.",133.2
-104.113889,25.225556,DGO,NZSDR,"Nazas, Dgo.",0
-104.6,24.1,DGO,OBSDR,"Observatorio de Durango, Dgo.",136.91
-104.656667,24.203889,DGO,PAGDR,"Peña del Aguila, Dgo.",173.74
-104.333056,24.538333,DGO,PDCDR,"Pánuco de Coronado, Dgo.",63.71
-104.558333,25.181944,DGO,RDODR,"Rodeo, Dgo.",0.01
-104.9,25.75,DGO,RPADR,"Radar Palmito, Dgo.",43.92
-105.443056,25.225,DGO,SACDR,"Salomé Acosta, Dgo.",76.81
-104.675833,23.874444,DGO,SBYDR,"Santiago Bayacora, Dgo.",116.2
-103.353056,24.469167,DGO,SCLDR,"Santa Clara, Dgo.",75.5
-104.054444,23.623056,DGO,SELDR,"Santa Elena, Dgo.",50
-105.560833,26.436667,DGO,SGBDR,"San Gabriel, Dgo.",174
-102.778056,24.630556,DGO,SJGDR,"San Juan de Guadalupe, Dgo.",12.01
-104.276944,25.085,DGO,SLCDR,"San Luis del Cordero, Dgo.",0
-105.353333,23.691111,DGO,SLTDR,"El Salto, Dgo.",132.5
-105.366667,25.953333,DGO,SMODR,"Santa María del Oro, Dgo.",43.5
-104.2925,25.564167,DGO,SPGDR,"San Pedro del Gallo, Dgo.",11.31
-105.422222,25.0375,DGO,SPPDR,"Santiago Papasquiaro, Dgo.",80.82
-105.566667,26.084444,DGO,SRDDR,"Sardinas, Dgo.",63.01
-106.538056,24.702222,DGO,TDRDR,"El Tule del Real, Dgo.",82.63
-102.785,24.563056,DGO,TGRDR,"El Tigre, Dgo.",17.23
-103.441667,26.1125,DGO,THODR,"Tlahualilo, Dgo.",0.01
-105.725,25.341111,DGO,TLHDR,"Observatorio de Tepehuanes, Dgo.",39
-103.979722,23.737778,DGO,VGCDR,"Vicente Guerrero, Dgo.",123
-104.928889,26.2425,DGO,VHGDR,"Villa Hidalgo, Dgo.",34
-105.506111,26.447778,DGO,VOCDR,"Villa Ocampo, Dgo.",174
-99.906667,16.849722,GRO,ACAGR,"Acapulco, Gro.",432
-99.516944,17.576389,GRO,AERGR,"Observatorio de Chilpancingo Aeropuerto, Gro.",277
-100.5175,18.075833,GRO,AFIGR,"Andrés Figueroa, Gro.",221.4
-98.975278,17.719722,GRO,AHUGR,"Ahuacuotzingo, Gro.",96.9
-100.433333,17.210278,GRO,ATYGR,"Atoyac, Gro.",433.4
-99.1,16.949444,GRO,AYUGR,"Ayutla, Gro.",338.7
-99.400833,18.459444,GRO,BVSGR,"Buenavista, Gro.",280
-100.664444,18.358611,GRO,CALGR,"Ciudad Altamirano, Gro.",161.4
-99.701111,17.672222,GRO,CCHGR,"Chichihualco, Gro.",187
-100.089444,17.008889,GRO,CDBGR,"Coyuca de Benítez, Gro.",361.8
-99.5,17.545278,GRO,CHIGR,"Chilpancingo, Gro.",234.6
-99.175833,17.608611,GRO,CHLGR,"Chilapa, Gro.",224.4
-98.411944,16.47,GRO,CNLGR,"Cuajinicuilapa, Gro.",239
-98.970833,16.614722,GRO,COPGR,"Copala, Gro.",256.6
-101.054444,17.376944,GRO,CYQGR,"Coyuquilla, Gro.",514.5
-99.995556,17.947778,GRO,ECAGR,"Ing. Carlos Ramírez Ulloa, Gro.",169.71
-99.589722,17.157778,GRO,ELPUENTECFE,"El Puente, Gro. CFE*",218.6
-99.332778,18.3025,GRO,HTZGR,"Huitzuco, Gro.",382.1
-99.55,18.349722,GRO,IGLGR,"Iguala, Gro.",298.9
-98.513333,17.6225,GRO,IXTGR,"Ixcateopan de Tlapa, Gro.",105.7
-99.783333,16.966667,GRO,K21GR,"km 21, Gro.",463
-101.003056,18.418611,GRO,LCLGR,"La Calera, Gro.",46
-99.369167,17.471389,GRO,MCHGR,"Mochitlán, Gro.",303.5
-99.799722,16.8,GRO,ODAGR,"Observatorio de Acapulco, Gro.",467
-99.5,17.6,GRO,ODZGR,"Observatorio de Zumpango, Gro.",259.2
-98.729722,17.777778,GRO,OLNGR,"Olinalá, Gro.",188.5
-98.433333,16.683333,GRO,OMEGR,"Ometepec, Gro.",322.5
-99.45,17.483333,GRO,PETGR,"Petaquillas, Gro.",245.5
-99.591667,17.938889,GRO,PUENTEMEZCALCFE,"Puente Mezcala, Gro. CFE*",231.4
-98.500556,16.655833,GRO,QTZGR,"Quetzala, Gro.",374
-99.166111,16.823611,GRO,RMEGR,"Revolución Mexicana, Gro.",242
-100.472778,17.139444,GRO,SJEGR,"San Jerónimo, Gro.",493.7
-99.482778,16.796389,GRO,SNMGR,"San Marcos, Gro.",386.3
-99.605278,18.554444,GRO,TAXGR,"Taxco, Gro.",398.8
-99.526389,17.1675,GRO,TCOGR,"Tierra Colorada, Gro.",185
-99.976389,17.789722,GRO,TLAGR,"Tlacotepec, Gro.",266.7
-98.6,17.5,GRO,TLPGR,"Tlapa, Gro.",117.3
-99.399444,17.568056,GRO,TXTGR,"Tixtla, Gro.",291.6
-100.265833,18.382778,GRO,VGRGR,"Vicente Guerrero, Gro.",190.3
-99.466111,18.295833,GRO,VTRGR,"Valerio Trujano, Gro.",290.6
-98.488333,17.903889,GRO,XXHGR,"Xochihuehuetlán, Gro.",161
-99.933333,17.603333,GRO,YXTGR,"Yextla, Gro.",239.2
-101.548889,17.645278,GRO,ZHTGR,"Zihuatanejo, Gro.",476.1
-101.536667,20.446944,GTO,ABSGJ,"Abasolo, Gto.",145.43
-100.712222,20.0325,GTO,ACNGJ,"Acámbaro, Gto.",159.07
-100.683333,20.533333,GTO,AEGGJ,"Apaseo el Grande, Gto.",45.5
-100.5825,20.553889,GTO,AMCGJ,"Ameche, Gto.",65.65
-100.620833,20.454167,GTO,APSGJ,"Apaseo el Alto, Gto.",112.02
-101.625556,20.499167,GTO,ATBGJ,"Agua Tibia, Gto.",202.22
-101.631667,21.2925,GTO,BARBOSA,"Barbosa, Gto. Protección Civil*",245.9
-101.838333,21.048611,GTO,BRRGJ,"El Barrial, Gto.",99.44
-100.816667,20.536389,GTO,CLYGJ,"Celaya, Gto.",153.14
-101.474722,21.068056,GTO,COMGJ,"Comanjilla, Gto.",105.8
-100.363333,20.198333,GTO,CORGJ,"Coroneo, Gto.",141.1
-101.666667,20.616667,GTO,CRMGJ,"Cuerámaro, Gto.",147.7
-100.962778,20.487778,GTO,CRTGJ,"Cortázar, Gto.",130
-100.9,20.95,GTO,CSRGJ,"Cinco Señores, Gto.",115.53
-101.6675,21.195278,GTO,CSTGJ,"Los Castillos, Gto.",116.02
-100.933333,21.15,GTO,DHGGJ,"Dolores Hidalgo, Gto.",77.3
-101.835278,21.05,GTO,EBAGJ,"El Barrial, Gto.",105.24
-100.9,20.279722,GTO,ECBGJ,"El Cubo, Gto.",133.55
-101.244444,20.872222,GTO,ECHGJ,"El Chapín, Gto.",95.42
-101.37,20.715833,GTO,ECNGJ,"El Conejo, Gto.",105.81
-101.678889,21.173611,GTO,EPLGJ,"El Palote, Gto.",114.93
-101.996667,20.800556,GTO,FRIAS,"Frías, Gto. Protección Civil*",83.82
-101.7425,20.439167,GTO,GLNGJ,"La Golondrina, Gto.",144.01
-101.266111,21.014722,GTO,GTOGJ,"Observatorio de Guanajuato, Gto.",109.43
-100.825833,20.848056,GTO,IALGJ,"Ignacio Allende, Gto.",159.85
-101.35,20.683333,GTO,IRPGJ,"Irapuato, Gto.",205
-100.518333,20.145556,GTO,JCRGJ,"Jerécuaro, Gto.",101.22
-101.844167,20.675278,GTO,LADGJ,"Las Adjuntas, Gto.",127.51
-101.073056,20.286944,GTO,LDYGJ,"Laguna de Yuriria, Gto.",164.54
-101.594444,20.842778,GTO,LGVGJ,"Presa la Gavia, Gto.",85
-101.358889,20.276111,GTO,LJIGJ,"Las Jícamas, Gto.",177
-101.107778,21.324167,GTO,LQMGJ,"La Quemada, Gto.",127.8
-101.931111,20.507222,GTO,MABGJ,"Mariano Abasolo, Gto.",129.1
-100.501944,21.223611,GTO,MINERALPOZOS,"Mineral de Pozos, Gto. Protección Civil*",133.62
-101.48,21.65,GTO,OCMGJ,"Ocampo, Gto.",135
-101.111389,20.5225,GTO,PERGJ,"Pericos, Gto.",233.21
-100.878333,21.105,GTO,PNLGJ,"Peñuelitas, Gto.",112.7
-100.496111,21.22,GTO,POZGJ,"Pozos, Gto.",178.17
-101.287778,20.867222,GTO,PRSGJ,"La Purísima, Gto.",116.12
-101.216667,21.483333,GTO,SFEGJ,"San Felipe, Gto.",106.5
-99.831389,21.320833,GTO,SGORDAII,"Sierra Gorda 2, Gto. SMN*",121.8
-101.016667,20.4,GTO,SJLGJ,"Santa Julia, Gto.",130.6
-101.199444,20.565833,GTO,SLMGJ,"Salamanca, Gto.",303.15
-100.669722,20.055278,GTO,SLSGJ,"Solís, Gto.",149.07
-100.885833,20.216667,GTO,SLVGJ,"Salvatierra, Gto.",183.35
-100.751944,20.8975,GTO,SMAGJ,"San Miguel de Allende, Gto.",151.73
-100.745833,20.577778,GTO,SMOGJ,"San Miguel Octopan, Gto.",124.4
-101.066944,20.298333,GTO,SRTGJ,"Santa Rita, Gto.",187.74
-101.3,20.6,GTO,TEMGJ,"Temascatío, Gto.",171.51
-101.178889,20.382778,GTO,VDSGJ,"Valle de Santiago, Gto.",158.71
-100.0925,21.298889,GTO,XICGJ,"Xichú, Gto.",156
-98.941667,20.268056,HGO,ACTHD,"Actopan, Hgo.",88
-98.348056,21.019444,HGO,ATCHD,"Atlapexco, Hgo.",224
-98.716111,20.185556,HGO,ELCHICO,"El Chico, Hgo. SMN*",241.8
-99.36,20.163889,HGO,ENDHD,"Endhó, Hgo.",162.52
-98.076111,20.46,HGO,HHTHD,"Huehuetla, Hgo.",316
-98.416667,21.15,HGO,HJTHD,"Huejutla, Hgo.",365
-99.220833,20.481944,HGO,IXMHD,"Ixmiquilpan, Hgo.",106.9
-98.128333,20.135556,HGO,LLAHD,"La Laguna, Hgo.",27
-98.757222,20.591667,HGO,LMTHD,"Metztitlán, Hgo.",91.05
-99.218611,20.2375,HGO,MXQHD,"Mixquiahuala, Hgo.",193.51
-98.6,21.166667,HGO,ORZHD,"San Felipe Orizatlán, Hgo.",384.53
-98.7475,20.123333,HGO,PCOHD,"Observatorio de Pachuca, Hgo.",142.81
-98.334722,20.0575,HGO,PERHD,"La Esperanza, Hgo.",204.62
-99.329444,20.359722,HGO,PRGHD,"Javier Rojo Gómez, Hgo.",191.07
-99.310833,19.963056,HGO,PRQHD,"Requena, Hgo.",125.02
-99.375833,20.435556,HGO,PVAHD,"Vicente Aguirre, Hgo.",191.05
-98.369444,20.083333,HGO,TLGHD,"Observatorio de Tulancingo, Hgo.",145.73
-98.658611,20.991667,HGO,TLNHD,"Tlanchinol, Hgo.",361.59
-99.501111,20.663333,HGO,ZMPHD,"Ing. Fernando Hiriart Balderrama, Hgo.",101.4
-98.647222,20.652778,HGO,ZXTHD,"Zacualtipán, Hgo.",277.3
-103.228611,22.325833,JAL,ACHZC,"Achimec, Jal.",103.05
-102.436944,21.599444,JAL,AJJJL,"Ajojucar, Jal.",106.02
-103.091944,20.397222,JAL,ATQJL,"Atequiza, Jal.",72.4
-103.446389,20.746667,JAL,BAZJL,"Base Aérea Zapopan, Jal.",162.82
-104.063611,19.914444,JAL,BBAJL,"Basilio Vadillo, Jal.",162.52
-103.724444,22.406111,JAL,BCSJL,"Bocas, Jal.",85.32
-103.782778,21.831667,JAL,BLNJL,"Bolaños, Jal.",160.7
-103.464722,19.730556,JAL,CDGUZMANob,"Observatorio de Ciudad Guzmán, Jal. SMN*",137
-103.465278,19.697778,JAL,CGZJL,"Observatorio de Ciudad Guzmán, Jal.",290.7
-103.201944,20.290556,JAL,CHAJL,"Chapala 1, Jal. SMN*",0
-104.555278,19.627778,JAL,CHFJL,"El Chiflón, Jal.",299.76
-102.774167,19.287778,JAL,CHLMC,"Constitución de Apatzingán, Jal.",178.9
-104.561944,19.2375,JAL,CIHJL,"Cihuatlán, Jal.",455.18
-103.361944,22.058889,JAL,CLLJL,"Casa Llanta, Jal.",97.9
-103.25,22.133333,JAL,CLTJL,"Observatorio de Colotlán, Jal.",166.5
-105.129722,19.9975,JAL,CPEJL,"Cajón de Peña, Jal.",452.64
-104.780833,20.479722,JAL,CRNJL,"Corrinchis, Jal.",258.71
-101.7375,21.497778,JAL,CRTJL,"El Cuarenta, Jal.",118.52
-105.218333,20.593333,JAL,CULJL,"Cuale, Jal.",436.4
-102.822778,21.005833,JAL,CUNJL,"La Cuña, Jal.",69.9
-103.45,21.066667,JAL,CXTJL,"Cuixtla, Jal.",129.11
-102.766667,20.298056,JAL,FTEJL,"El Fuerte, Jal.",115.03
-103.3925,20.706667,JAL,GUADALAJARAob,"Observatorio de Guadalajara , Jal. SMN*",207
-103.354444,20.680556,JAL,GUAJL,"Guadalajara Centro, Jal.",133.82
-103.392778,20.706667,JAL,GUCJL,"Observatorio de Guadalajara, Jal.",220.62
-105.184444,19.653889,JAL,HIGJL,"Higuera Blanca 2, Jal.",427.71
-103.651111,20.466944,JAL,HRTJL,"Hurtado, Jal.",202.07
-102.25,20.483333,JAL,HUAJL,"Huascato, Jal.",132.06
-102.705833,20.293889,JAL,JMYJL,"Jamay, Jal.",179.51
-103.201667,20.290556,JAL,LDCJL,"Lago de Chapala, Jal.",82.9
-101.919722,21.359722,JAL,LDMJL,"Lagos de Moreno, Jal.",81.12
-101.941944,21.348333,JAL,LMORENOob,"Observatorio de Lagos de Moreno, Jal. SMN*",51
-103.590833,19.592222,JAL,NEVADOCOLIMA,"Nevado de Colima, Jal. SMN*",499.8
-101.916667,21.366667,JAL,OLMJL,"Observatorio de Lagos de Moreno, Jal.",84.2
-103.322778,20.286667,JAL,PBRJL,"Piedra Barrenada, Jal.",99.92
-103.361667,20.584167,JAL,PITJL,"Protección a Infraestructura y Atención a Emergencias Toluquilla, Jal.",166.1
-104.105833,21.196944,JAL,PLYJL,"Ing. Alfredo Elías Ayub, Jal.",282.1
-104.05,20.55,JAL,RAMJL,"Río Ameca, Jal.",248.11
-105.133611,19.998611,JAL,RIOTOMATLAN,"Río Tomatlán, Jal. SMN*",330.23
-102.716667,20.4,JAL,RIOZULA,"Río Zula, Jal. SGT*",79.4
-101.85,21.35,JAL,SAUJL,"La Sauceda, Jal.",126.21
-102.5,21.3,JAL,SGRJL,"San Gaspar de los Reyes, Jal.",148.2
-103.9175,19.463611,JAL,SMANANTLANI,"Sierra Manatlán 1, Jal. SMN*",316.8
-103.705556,20.908889,JAL,SRSJL,"Manuel M. Diéguez, Jal.",213.46
-102.583333,21.45,JAL,TCAJL,"Teocaltiche, Jal.",102.52
-104.320278,20.036111,JAL,TCTJL,"Tacotán, Jal.",251.3
-103.198611,22.171944,JAL,TENJL,"Tenasco, Jal.",102.02
-103.316667,20.583333,JAL,TLAJL,"Tlaquepaque, Jal.",169.52
-104.370278,19.976111,JAL,TMLJL,"Ramón Corona Madrigal General, Jal.",244.18
-103.396667,18.967222,JAL,TRJCM,"Solidaridad, Jal.",348.6
-103.05,22.05,JAL,ZPTJL,"El Zapote, Jal.",71.8
-102.729444,20.395278,JAL,ZULJL,"Zula río, Jal.",137.05
-99.377222,19.377222,MEX,2RSMX,"Dos Ríos, Méx.",275.7
-99.216667,19.566667,MEX,ARBMX,"Las Arboledas, Méx.",183.33
-98.9125,19.543889,MEX,ATEMX,"Atenco, Méx.",139.17
-99.866667,19.783333,MEX,ATPMX,"Atlacomulco Prepa., Méx.",172.6
-99.184722,19.580833,MEX,BARRIENTOS,"Planta de bombeo Barrientos, Méx. SEGIAGUA",127.25
-99.283333,19.436389,MEX,BOSQUEREAL,"Bosque Real, Méx. UNAM*",147.14
-99.7,19.333333,MEX,CALMX,"Calixtlahuaca, Méx.",113.75
-99.298611,19.406667,MEX,CDBMX,"Caída del Borracho, Méx.",213.34
-99.511667,19.205,MEX,CGCMX,"Gerencia Conagua CODAGEM, Méx.",146.9
-99.4675,18.795833,MEX,CHDMX,"Colonia Hidalgo, Méx.",298.21
-99.041667,19.593889,MEX,CHICONAUTLAI,"Chiconautla 1, Méx. SEGIAGUA",187.18
-99.108333,19.515556,MEX,CHICONAUTLAII,"Chiconautla 2, Méx. SEGIAGUA",110.01
-100.152778,19.350556,MEX,CHIMX,"Chilesdo, Méx.",191.52
-98.884722,19.483333,MEX,CHPMX,"Chapingo, Méx.",139.6
-99.239444,19.534167,MEX,CLYMX,"Calacoaya, Méx.",229.3
-99.301667,19.695,MEX,CNPMX,"La Concepción, Méx.",239
-99.714167,19.291111,MEX,COBMX,"Observatorio de Toluca, Méx.",150.42
-100.225,19.178889,MEX,COLMX,"Colorines, Méx.",253.2
-99.559722,19.884722,MEX,DNXMX,"Danxho, Méx.",187.51
-99.238333,19.453611,MEX,EMOMX,"El Molinito Río Hondo, Méx.",126.9
-98.917222,19.578889,MEX,GRDMX,"La Grande, Méx.",113.02
-99.250833,19.415833,MEX,HERRADURA,"Herradura, Méx. UNAM*",173.08
-99.696944,20.046389,MEX,HPNMX,"Huapango, Méx.",123.53
-99.769444,19.5675,MEX,IXCMX,"Ixtlahuaca, Méx.",94.92
-100.240833,19.176111,MEX,IXTAPANTONGOCFE,"Ixtapantongo, Méx. CFE*",259.4
-99.05,19.633333,MEX,K27MX,"km 27+250, Méx.",197.06
-98.975,19.339167,MEX,LACALDERA,"La Caldera Subestación eléctrica Santa Lucía, Méx. SEGIAGUA",56.39
-100.075833,19.389444,MEX,LBEMX,"Los Berros, Méx.",158.4
-99.220833,19.4775,MEX,MBLMX,"Molino Blanco, Méx.",251
-99.243333,19.473889,MEX,NAUCALPAN,"Naucalpan, Méx. UNAM*",170.48
-99.683333,19.116667,MEX,NEVMX,"Nevado de Toluca, Méx. SMN*",367.01
-99.420833,18.990833,MEX,OCUMX,"Ocuilán de Arteaga, Méx.",257.01
-99.184722,19.580833,MEX,PBTMX,"Planta de bombeo Barrientos, Méx.",134.11
-99.017222,19.656667,MEX,PCCMX,"Planta Chiconautla 2, Méx.",121.7
-99.181944,19.743056,MEX,PCGMX,"Puente Colgante, Méx.",221.01
-99.010278,19.636944,MEX,PCTMX,"Planta Chiconautla 1, Méx.",193.54
-99.728333,18.928333,MEX,PDZMX,"Porfirio Díaz, Méx.",234
-99.790278,19.829167,MEX,PFBMX,"Francisco José Trinidad Fabela, Méx.",158.5
-99.248889,19.429444,MEX,PLMMX,"Palmas, Méx.",191.76
-99.260833,19.526944,MEX,PMDMX,"Madín, Méx.",224.8
-99.739722,20.124167,MEX,PMNMX,"El Molino, Méx.",101.53
-99.864444,20.038611,MEX,PNDMX,"Ñadó, Méx.",312.21
-99.268056,19.524444,MEX,PREMX,"Presa Madín, Méx. SMN*",179.8
-99.283333,19.453611,MEX,PTLMX,"Presa Totolica, Méx.",194.3
-99.603333,19.213333,MEX,RECMX,"Rectoría, Méx.",118.62
-98.910556,19.531944,MEX,SADMX,"San Andrés, Méx.",147.54
-99.704722,19.465833,MEX,SBBMX,"José Antonio Alzate, Méx.",228
-99.764722,19.238333,MEX,SJHMX,"San Juan de las Huertas, Méx.",89.2
-98.870833,19.190278,MEX,SLAMX,"San Luis Ameca, Méx.",124.54
-99.741667,19.591667,MEX,SLBMX,"San Bartolo del Llano, Méx.",74.01
-99.8,19.633333,MEX,SMLMX,"Santa María del Llano, Méx.",267.01
-99.285,19.574444,MEX,SNJMX,"San Juan, Méx.",232.45
-98.895833,19.258333,MEX,SNLMX,"Chalco San Lucas, Méx.",146.2
-98.960556,19.320833,MEX,SSCDF,"La Caldera Subestación eléctrica Santa Lucía, Méx.",56.38
-99.935833,18.931389,MEX,TESMX,"Texcaltitlán, Méx.",242.41
-99.905278,19.856944,MEX,TJCMX,"El Tejocote, Méx.",108.11
-99.714167,19.291111,MEX,TOLUCAob,"Observatorio de Toluca, Méx. SMN*",133
-99.245556,19.465556,MEX,TOTMX,"Totolica, Méx.",194.3
-99.961389,19.660833,MEX,TPTMX,"San Andrés Tepetitlán, Méx.",170
-99.6125,19.428056,MEX,TROMX,"Trojes, Méx.",116.1
-99.243611,19.466389,MEX,TTLMX,"Totolica hidrométrica, Méx.",138.2
-99.123889,19.904722,MEX,TTQMX,"Tajo de Tequixquiac, Méx.",170.04
-99.385278,19.834722,MEX,TXMHD,"Taxhimay, Méx.",171.04
-100.084722,19.375556,MEX,VALLEDEBRAVO,"Valle de Bravo, Méx. SMN*",162.2
-100.18,19.2075,MEX,VBRMX,"Valle de Bravo, Méx.",183.9
-99.211667,19.510278,MEX,VDCDF,"Vaso de Cristo, Méx.",146.04
-99.334167,19.382222,MEX,VNDMX,"El Venado, Méx.",173.21
-100.055556,19.461667,MEX,VVCMX,"Villa Victoria, Méx.",101.82
-100.608889,19.579722,MICH,AGOMC,"Agostitlán, Mich.",161.2
-101.661111,19.926111,MICH,AMEMC,"Aristeo Mercado, Mich.",65.8
-102.371111,19.083056,MICH,APTMC,"Apatzingán, Mich.",180.62
-102.419167,20.183889,MICH,BIBMC,"Barraje de Ibarra, Mich.",226
-101.461389,20.324167,MICH,CBLMC,"Casa Blanca, Mich.",159.22
-102.265278,19.973611,MICH,CHAMC,"Chaparaco, Mich.",111.03
-100.55,19.7,MICH,CHIMC,"Ciudad Hidalgo, Mich.",121.02
-100.9,18.5,MICH,CMNMC,"Caimanera, Mich.",100.6
-101.259167,19.629722,MICH,COIMC,"Cointzio, Mich.",149.54
-101.861667,20.207222,MICH,CORMC,"Corrales, Mich.",87.82
-100.421111,19.387778,MICH,DBOMC,"El Bosque, Mich.",228.51
-100.45,19.966667,MICH,EGIMC,"El Gigante, Mich.",83.61
-102.541389,19.979167,MICH,GUAMC,"Guaracha, Mich.",226.6
-101.883333,18.266667,MICH,INFMC,"Infiernillo, Mich.",257.91
-102.6,19.958333,MICH,JARMC,"Jaripo, Mich.",191.5
-102.865556,19.210833,MICH,LOLMC,"Los Olivos, Mich.",160.5
-102.004444,20.354444,MICH,LPDMC,"La Piedad, Mich.",179.92
-102.133333,18.848611,MICH,LPNMC,"Los Panches, Mich.",102.5
-102.2,18.8,MICH,LPSMC,"La Pastoría, Mich.",247.62
-101.2,18.8,MICH,LPZMC,"Los Pinzanes, Mich.",128.41
-101.1,19.7,MICH,MCEMC,"Morelia Centro, Mich.",90.35
-102.205833,18.023056,MICH,MLCMC,"Melchor Ocampo Lázaro Cárdenas, Mich.",987
-100.873611,19.829167,MICH,MLPMC,"Malpaís, Mich.",113
-101.2,19.7,MICH,MNOMC,"Observatorio de Morelia Norte, Mich.",122.62
-101.724444,20.127222,MICH,MOCMC,"Melchor Ocampo, Mich.",119.2
-101.176111,19.688611,MICH,MORMC,"Morelia DDR 020, Mich.",115.85
-100.439167,19.890833,MICH,MRVMC,"Maravatío, Mich.",85
-101.044167,19.826944,MICH,PDBMC,"Planta de bombeo, Mich.",126.5
-101.6,20.3,MICH,PORMC,"Pastor Ortiz, Mich.",83.66
-100.684167,19.621389,MICH,PUCMC,"Pucuato, Mich.",138.72
-102.716667,20.066667,MICH,SAHMC,"Sahuayo, Mich.",77
-102.651389,19.839444,MICH,SJUMC,"San Juanico, Mich.",183
-102.4,20.1,MICH,SSIMC,"San Simón, Mich.",154.5
-100.229167,20.000278,MICH,TEPMC,"Tepuxtepec, Mich.",84.1
-100.299167,19.766389,MICH,TMUMC,"Tercer Mundo, Mich.",73.8
-102.137778,19.962222,MICH,UREMC,"Urepetiro, Mich.",160.9
-102.180278,18.048333,MICH,VILMC,"José María Morelos y Pavón, Mich.",776.85
-101.746944,19.923056,MICH,VJIMC,"Villa Jiménez, Mich.",105.91
-102.283056,20.3375,MICH,YURMC,"Yurécuaro, Mich.",111.81
-102.284167,20.006667,MICH,ZAMMC,"Observatorio de Zamora, Mich.",148.8
-101.931944,18.921111,MICH,ZICMC,"Zicuirán, Mich.",123
-100.828611,19.860278,MICH,ZINMC,"Zinapécuaro, Mich.",69.32
-98.829167,18.947222,MOR,ACHMR,"Achichipico, Mor.",307.3
-99.258056,18.734722,MOR,ALUMR,"Alpuyeca, Mor.",240.5
-99.376944,18.596111,MOR,AMCMR,"Amacuzac, Mor.",193.4
-98.771111,18.755278,MOR,AMIMR,"Amilcingo, Mor.",333.1
-99.463611,18.68,MOR,APAMR,"Apancingo, Mor.",226.03
-98.928056,18.936667,MOR,ATLMR,"Atlatlahucan, Mor.",305
-98.955278,18.850556,MOR,CASMR,"Casasano, Mor.",284.81
-98.948889,18.808611,MOR,CUAMR,"Cuautla, Mor.",175.64
-99.2,18.9,MOR,CUEMR,"Cuernavaca, Mor.",306.93
-98.954167,18.828611,MOR,CUSMR,"Cuautla SMN, Mor.",211.7
-99.375556,18.701667,MOR,CUTMR,"Cuautlita, Mor.",199.02
-98.786667,18.690556,MOR,ELPMR,"El Peñón, Mor.",151.53
-99.273611,18.503889,MOR,EZPMR,"Emiliano Zapata, Mor.",257.94
-99.180278,18.573889,MOR,HIGMR,"Higuerón, Mor.",258.4
-99.424167,18.608333,MOR,HUAMR,"Huajintlán, Mor.",280.7
-98.75,18.883333,MOR,HUEMR,"Hueyapan, Mor.",265.73
-99.265,19.028889,MOR,HUIMR,"Huitzilac, Mor.",390.51
-99.025,18.44,MOR,HUTMR,"Huautla, Mor.",213.34
-98.781667,18.936667,MOR,HUXMR,"Huecahuaxco, Mor.",233.12
-99.158611,18.883611,MOR,IMTMR,"Instituto Mexicano de Tecnología del Agua, Mor. SMN*",91.14
-98.8,18.7,MOR,JNCMR,"Jonacatepec, Mor.",208.2
-99.2,18.6,MOR,JOJMR,"Jojutla, Mor.",191
-98.914444,18.683611,MOR,LCUMR,"La Cuera, Mor.",230.92
-99.372778,18.757222,MOR,MIAMR,"Miacatlán, Mor.",155.91
-99.004722,18.727222,MOR,MYOMR,"Moyotepec, Mor.",177.61
-99.140833,18.519444,MOR,NEXMR,"Nexpa, Mor.",176.95
-99.031389,18.923333,MOR,OACMR,"Oacalco, Mor.",212.2
-98.901389,18.900556,MOR,OAXMR,"Oaxtepec, Mor.",381.01
-99.219167,18.908889,MOR,OBSMR,"Observatorio de Cuernavaca, Mor.",317.31
-98.758611,18.8825,MOR,OCTMR,"Ocuituco, Mor.",317.2
-99.429167,18.8675,MOR,PAPMR,"Palpan, Mor.",226.2
-99.322778,18.633333,MOR,PIXMR,"Puente de Ixtla, Mor.",257.52
-99.156944,18.771111,MOR,PROMR,"Progreso, Mor.",277.7
-99.331389,18.765278,MOR,RODMR,"El Rodeo, Mor.",214.41
-99.190556,18.918333,MOR,SLDMR,"Solidaridad, Mor.",360.53
-99.042778,18.580278,MOR,SPHMR,"San Pablo Hidalgo, Mor.",199
-98.83,18.638333,MOR,TEBMR,"Tepalcingo Bachillerato, Mor.",200.9
-99.223611,18.856944,MOR,TEMMR,"Temixco, Mor.",195.2
-98.689722,18.876389,MOR,TETMR,"Tetela del Volcán, Mor.",287.3
-99.103889,18.794167,MOR,TICMR,"Ticumán, Mor.",319.7
-99.306111,18.487778,MOR,TILMR,"Tilzapotla, Mor.",251.54
-98.943611,19.038056,MOR,TLCMR,"Tlacualera, Mor.",248.38
